Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Dr. Mganga,Eddie Henderson,spotify:track:13mxG4lI2FguVdBkPbmpUr,0.493,0.771,10,-10.882,0,0.0613,0.859,0.605,0.0963,0.552,95.268,452107,5,19.35933,18,0
Fame,David Bowie,spotify:track:1PehfITh0TTRx3LkDdV4h3,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,261373,4,24.60593,12,1
Cortex - bonus track,Sandro Brugnolini,spotify:track:5XiqCGnv498bfcjasdG7fO,0.45,0.597,2,-11.594,1,0.0313,0.0287,0.88,0.255,0.965,153.848,177895,4,20.13894,11,0
Only The Good Die Young,Billy Joel,spotify:track:1xOXXYh6lTW8laxlW7JP2J,0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,235560,4,79.70157,7,1
Vampire Blues - 2016 Remaster,Neil Young,spotify:track:5rd5wBubseTPPcxJe0IuYc,0.607,0.413,9,-13.246,0,0.0366,0.0866,0.00184,0.324,0.738,152.493,250588,4,16.93843,14,0
Travelin' Prayer,Billy Joel,spotify:track:3gxl50b9332rNcPI8YbTXu,0.508,0.775,2,-9.002,1,0.0422,0.104,0.167,0.0392,0.85,146.975,256960,4,52.10955,11,1
Pin The Tail On The Donkey,The Newcomers,spotify:track:6VsifeWFOIWHvu7oXFujY2,0.587,0.792,8,-5.488,1,0.121,0.741,2.25e-05,0.678,0.881,116.345,168120,4,32.56051,9,1
He's Gone,Dee Dee Bridgewater,spotify:track:4pI9ykmcaNAtiwpyWse28F,0.564,0.82,7,-6.018,1,0.0808,0.516,0.000143,0.465,0.723,145.785,353733,4,26.79114,15,0
Master Of Eyes (The Deepness Of Your Eyes),Aretha Franklin,spotify:track:4q3MFOf4knEFp7aG86ejXo,0.332,0.516,0,-10.804,1,0.033,0.547,0,0.111,0.829,186.076,206973,4,30.55242,13,1
Nobody Wins,Brenda Lee,spotify:track:52xsKlgKMEVzWI8Xi05ocQ,0.477,0.275,8,-15.451,1,0.0314,0.483,9.62e-06,0.355,0.367,79.031,183107,4,59.33425,8,1
All I Want - Remastered,kalapana,spotify:track:5g6t6VnYdS9DRo6dN9Yy1w,0.408,0.431,2,-12.831,1,0.0289,0.377,0.000113,0.0825,0.665,154.468,268068,4,50.92014,11,0
Hold The Line,Toto,spotify:track:4aVuWgvD0X63hcOCnZtNFA,0.494,0.698,6,-12.049,0,0.0553,0.0397,0.00634,0.152,0.778,95.842,235800,4,21.30585,13,1
Take A Ride,Beverly & Duane,spotify:track:4TBNLuIB8a6uXzxAbOqmNB,0.654,0.593,10,-12.337,0,0.0402,0.0125,0.000509,0.0806,0.883,105.147,222933,4,42.79724,11,0
Starry Eyes,The Records,spotify:track:2RdSvcrsyPCSsmVb2JsLUN,0.422,0.711,4,-11.435,1,0.0352,5.41e-05,0.00565,0.257,0.884,157.995,263560,4,25.51636,12,1
Listen To Her Heart,Tom Petty,spotify:track:4VkKIuACyzNTROQVtyr5zN,0.467,0.684,9,-6.751,1,0.0367,0.0411,0.000897,0.841,0.23,128.267,199853,4,43.55488,7,1
Firecracker,Mass Production,spotify:track:6nJh9dyel0o2jmlZzYGh3h,0.839,0.818,2,-8.351,1,0.126,0.0531,0.00849,0.195,0.918,127.308,303160,4,37.08846,14,1
Can't You Hear Me Knocking - Remastered,The Rolling Stones,spotify:track:7HRKgCruDphRaLW4wmx8xM,0.545,0.757,0,-5.228,1,0.0396,0.408,0.045,0.16,0.714,152.217,436000,4,21.54651,22,0
I'm So Thankful,Ronnie McNeir,spotify:track:6IffJX7f41YLOGEVvHV5LR,0.589,0.541,0,-12.037,1,0.0279,0.239,0,0.325,0.862,105.904,169387,4,56.9588,8,0
Sweet Mornigh Light,Weed,spotify:track:0OXgDFzkQh40q0NWbm9yCA,0.254,0.633,11,-11.633,0,0.0435,0.000223,0.0715,0.485,0.815,132.773,353080,4,78.67186,9,0
Jennifer,Bobby Sherman,spotify:track:2PLtFxJtsy6a35l10R9R2N,0.216,0.333,3,-11.226,1,0.032,0.947,0.258,0.157,0.193,134.112,157639,4,42.29152,8,1
Me And Mrs. Jones,Billy Paul,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,0.296,0.528,8,-10.011,1,0.0465,0.234,0,0.147,0.453,200.62,284907,3,103.98799,9,1
After Eight,NEU!,spotify:track:0vXL1I0RUybE8QGDLLqgvM,0.439,0.988,4,-8.393,1,0.0402,4.15e-06,0.881,0.0923,0.829,158.072,284733,4,62.16296,14,0
Mr. Blue Sky,Electric Light Orchestra,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.784,303373,4,20.02601,16,1
Free Money,Patti Smith,spotify:track:1wP1qnWy0cZWxnbWkzf9La,0.343,0.718,9,-7.632,0,0.0918,0.0585,3.49e-05,0.157,0.452,77.772,232040,4,16.87181,11,0
Home Tonight,Aerosmith,spotify:track:5btAcDEgNCJDrfmINA4Qrn,0.171,0.512,8,-8.896,1,0.029,0.0593,0.000124,0.071,0.218,78.975,196667,4,33.4489,8,1
Hot Wire,Al Green,spotify:track:6I56ppsvv3V32jvOpH9Znb,0.717,0.564,0,-9.904,1,0.0574,0.112,1.43e-06,0.0949,0.771,128.033,175453,4,78.83981,7,1
Poor Moon - Bonus Track,Canned Heat,spotify:track:7Jz5xuMxyyddDLx40RsWL5,0.544,0.302,6,-14.498,1,0.0476,0.647,0,0.0972,0.385,141.236,206133,4,42.58539,7,0
Ice Cream Man - 2015 Remaster,Van Halen,spotify:track:2TXzXJWWzESQq5glbDtZc9,0.402,0.759,10,-7.685,0,0.134,0.0698,0,0.193,0.579,88.085,198373,4,69.84229,5,0
Somewhere Between Love And Tomorrow,Roy Clark,spotify:track:7Jq1cypu69CE4m5tWnAbv8,0.519,0.228,7,-15.062,1,0.0272,0.665,0.004,0.131,0.241,81.678,205787,3,31.09822,9,1
Wolfman Jack,Todd Rundgren,spotify:track:7gYEcnIrG2MZsHHlfihStV,0.375,0.974,8,-3.06,1,0.126,0.00495,0,0.0883,0.661,123.638,174387,4,35.74761,9,0
Hocus Pocus - Extended Version,Focus,spotify:track:6iZtDWu3FTuxu7AprIqA3Y,0.267,0.722,2,-7.344,1,0.102,0.00596,0.893,0.35,0.347,184.093,402560,4,53.80318,15,0
Never Existed Before,Minnie Riperton,spotify:track:5pTx8tjlZvRum5IgB6hkLP,0.671,0.432,11,-9.494,0,0.0661,0.781,6.43e-06,0.601,0.624,131.88,259133,4,42.44434,9,0
Sun Goddess,Ramsey Lewis And Earth, Wind & Fire,spotify:track:6NzOdf2JKluJVXEKjGDAMA,0.543,0.932,7,-6.764,1,0.0548,0.0305,4.79e-05,0.0318,0.596,93.185,509520,4,20.5629,19,1
The Eton Rifles - Demo Version,The Jam,spotify:track:1wDMfayPCR7v55oGf5qgL3,0.574,0.385,7,-11.322,1,0.0356,0.801,1.09e-05,0.155,0.642,145.57,210833,4,32.22196,10,0
Blame It On The Boogie,The Jacksons,spotify:track:3qI94hINNNeb4S7xQi18lS,0.774,0.641,1,-10.193,1,0.0799,0.0765,0,0.0867,0.875,113.256,214200,4,36.94019,12,1
Get It On,T. Rex,spotify:track:5nbNdS5SKdpiDZjCBh8W7b,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,262613,4,34.45902,12,0
Highway to Hell,AC/DC,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,4,54.40445,8,0
When You're In - 2011 Remastered Version,Pink Floyd,spotify:track:0UxxY98nZg9D3TDc4MvF1W,0.537,0.632,2,-12.507,1,0.0649,0.0261,0.893,0.135,0.189,164.097,151213,4,77.30081,8,0
Working My Way Back To You/Forgive Me, Girl,The Spinners,spotify:track:1wouF9mtyiwZDYiq5YElaq,0.837,0.703,9,-9.385,0,0.0415,0.415,2.73e-05,0.153,0.914,121.556,245480,4,45.33416,12,1
Celebration,Tommy James,spotify:track:1aJNCZIqOk1GtmhBm3m8gK,0.526,0.924,4,-6.386,1,0.0461,0.0949,3.07e-06,0.282,0.962,102.477,163800,4,66.27654,7,1
1958,Jonesy,spotify:track:2ECd4vOuYHdVSSakcttaut,0.377,0.69,2,-6.347,1,0.0541,0.00598,0.0244,0.164,0.548,140.414,473133,3,43.20371,19,0
Es Inútil,Psiglo,spotify:track:0fpKk0f6v0lC1r4gyZQWnJ,0.394,0.502,9,-9.302,0,0.0584,0.214,0.113,0.128,0.331,142.014,544470,4,131.43115,17,0
Morning Way,Trader Horne,spotify:track:7b7fIP2oihfoa4vHiqc4dQ,0.354,0.327,5,-11.272,1,0.0364,0.951,3.07e-05,0.119,0.131,76.992,275427,4,18.39086,10,0
Summer Of '42,Biddu Orchestra,spotify:track:4xRmdBSwe1i7YnmGgrIVvN,0.571,0.638,5,-8.455,0,0.0595,0.000832,0.88,0.0818,0.556,132.15,223507,4,43.00934,11,1
Beth,KISS,spotify:track:1cPXOzyeZauSAsT1yy7aBp,0.387,0.238,0,-13.496,1,0.0339,0.878,0.000715,0.194,0.279,115.354,165667,4,29.46953,10,0
You're All I've Got Tonight,The Cars,spotify:track:2RH10TTlPhq8S61rXlVssL,0.583,0.855,11,-7.972,0,0.0404,0.00417,0.144,0.237,0.664,122.425,254707,4,28.75416,14,0
Shaker Song,Spyro Gyra,spotify:track:6DX1rny2WXGTifJbC1f7mU,0.707,0.873,5,-8.546,1,0.0667,0.355,0.897,0.151,0.772,94.118,286947,4,18.96217,13,1
Hit The Road Jack,Stampeders,spotify:track:21EszlvwsfCmeftltV4CM5,0.592,0.61,9,-8.777,0,0.168,0.146,3.63e-05,0.252,0.632,168.238,172160,4,30.4401,11,1
Let It Be You,Harold Melvin & The Blue Notes,spotify:track:2pRwxxfL7nukIVH035gNHH,0.369,0.59,5,-9.779,1,0.0422,0.487,0.00219,0.517,0.576,129.66,211307,4,36.06011,9,0
You Are Beautiful,The Stylistics,spotify:track:4VxYUGCmYxad58ZA0slWnU,0.45,0.431,3,-7.232,1,0.029,0.561,2.24e-05,0.103,0.197,129.098,197987,4,23.02276,9,1
Everybody Knows About My Good Thing Pt. 1,Little Johnny Taylor,spotify:track:43dS3xyAqjok1A2mfb2FJ3,0.677,0.574,0,-11.714,1,0.0751,0.091,0.0396,0.162,0.594,104.118,197533,4,42.63189,9,1
Safe,CAN,spotify:track:0IzA3ALL4hnnpklky45iQX,0.595,0.879,4,-8.979,0,0.057,0.0128,0.478,0.0753,0.571,102.339,518280,4,31.03943,26,0
Breakout - 2014 Remaster,Black Sabbath,spotify:track:6SrCUEipoRJKC6sPaHM0Ja,0.341,0.494,9,-10.455,1,0.0397,0.121,0.885,0.638,0.363,115.264,154861,1,43.64981,6,0
Please Come Home For Christmas,Eagles,spotify:track:3QIoEi8Enr9uHffwInGIsC,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3,39.52954,9,1
I Can't Quit Her,Al Kooper,spotify:track:58clk1u8Q2fXqnevJ1xibu,0.573,0.648,4,-6.653,0,0.0339,0.282,1.66e-06,0.077,0.607,90.045,207067,4,45.2733,11,0
If We Make It Through December,Merle Haggard,spotify:track:4sTlOOWxFx5dR7SZmi7S79,0.741,0.29,0,-14.311,1,0.0381,0.716,6.08e-05,0.276,0.596,95.075,163733,4,34.58246,8,1
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,spotify:track:6fybp4N6eW3bsFAvARxyVe,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,227800,4,69.77099,11,0
Damage Case,MotÃÂÃÂ¶rhead,spotify:track:04jt8ltrZY0Dh9nGwBazYH,0.284,0.92,3,-6.988,0,0.101,0.00499,7.45e-06,0.854,0.524,161.753,182133,4,17.23072,11,0
Papa Was A Rollin' Stone,The Temptations,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,419640,4,86.3397,16,1
The Ripper,Judas Priest,spotify:track:6KnxpxnhS6uRsG1qX90BIy,0.401,0.57,2,-13.053,1,0.0493,0.0158,0.000114,0.403,0.567,145.567,170747,4,48.97786,8,0
Can't Live My Life,Crabby Appleton,spotify:track:62DmgMHhV4NOzwU5Z7Elnu,0.607,0.716,11,-9.71,1,0.0759,0.168,0,0.0418,0.773,123.051,176565,4,38.77588,9,0
Union City Blue - Original Single Version,Blondie,spotify:track:3a3JGuTQNYM3YawGpck7Ql,0.318,0.877,4,-3.542,1,0.0581,0.0222,0.000559,0.156,0.35,124.402,202230,4,32.36922,10,0
Harry Hippie,Bobby Womack & Peace,spotify:track:4N8BkYSBFdYRw7IYp6wRAb,0.46,0.475,4,-7.467,1,0.0315,0.384,1.97e-06,0.171,0.507,73.207,226787,4,33.25289,9,1
I Can't Hold On,Karla Bonoff,spotify:track:3dcB1V1yZFaEUwQ2TtGzz2,0.659,0.629,4,-9.409,1,0.0289,0.184,2.37e-06,0.195,0.843,133.516,191960,4,35.04913,10,1
Superfly,Curtis Mayfield,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,0.784,0.708,2,-9.141,1,0.11,0.457,7.5e-05,0.0913,0.749,120.109,233600,4,62.51701,11,1
Just Wanna Rock & Roll,38 Special,spotify:track:6ZGutI084kykhlyqMSHDCP,0.388,0.701,2,-9.984,1,0.036,0.013,0.0422,0.115,0.769,126.769,357600,4,135.16668,8,0
Didn't I (Blow Your Mind This Time),The Delfonics,spotify:track:5UPC5V1rOrg9l6aqpE24XY,0.412,0.512,7,-6.314,1,0.0304,0.666,0.126,0.096,0.319,137.642,200920,4,22.89846,11,1
Night By Night,Steely Dan,spotify:track:6dPSAWeeV6VO7CGBocFL02,0.588,0.478,0,-13.26,1,0.0379,0.227,0.0035,0.286,0.968,156.411,218467,4,20.27248,8,0
Mister Can't You See,Buffy Sainte-Marie,spotify:track:5wjjLNeaHsDjUzmcRt9vCD,0.646,0.548,0,-11.496,1,0.0282,0.108,5.83e-06,0.454,0.559,133.245,197800,4,17.56675,12,1
Flashback,Muzak Orchestra,spotify:track:3qLCqyd5VAUnC4WxtTxME2,0.409,0.572,5,-10.173,1,0.0321,0.751,0.0831,0.595,0.487,90.081,142319,4,20.41346,7,0
My Forbidden Lover,Chic,spotify:track:7zJGnlTHTM2B07xJ4I38ta,0.814,0.819,0,-12.712,0,0.0587,0.143,0,0.298,0.807,108.338,274960,4,46.51469,11,1
Willie and the Hand Jive,New Riders of the Purple Sage,spotify:track:3R6qfGuVUsInbQ8dg7vXUC,0.744,0.543,9,-13.555,1,0.0481,0.672,0.0538,0.0868,0.749,101.228,380333,4,38.06354,21,0
Giving Up,Donny Hathaway,spotify:track:1KQpDyopGXjW6Ug4pXXgFo,0.335,0.202,1,-14.228,0,0.0323,0.726,6.63e-06,0.612,0.155,82.022,380467,4,46.38851,14,1
Life Is A Carnival,The Band,spotify:track:37zBZjgFSOiOHqEO0F8bVH,0.355,0.986,9,-6.238,1,0.248,0.0187,0.000477,0.999,0.585,174.359,265800,4,52.83268,10,1
Time And Space,Roy Ayers Ubiquity,spotify:track:6Bs2iAIhyHchvTB10L9wWw,0.583,0.662,6,-14.159,0,0.0607,0.45,1.24e-05,0.117,0.72,157.757,246907,4,40.34068,14,0
Country Road,James Taylor,spotify:track:1105xyHTDp3bZQa1cpoCyX,0.529,0.343,2,-16.192,1,0.044,0.654,5.97e-05,0.121,0.661,153.466,205733,4,26.95253,14,1
The Tears of a Clown,The Beat,spotify:track:7hy088joIbZmkdampmeL0f,0.606,0.781,9,-10.945,1,0.0387,0.00381,0.00872,0.0373,0.977,164.58,160027,4,48.23129,8,0
Am I Losing You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,spotify:track:2Jkad6HpWCC7lZvg1h8pfW,0.524,0.491,7,-11.652,1,0.0279,0.611,0,0.219,0.936,139.873,143773,4,21.03467,7,1
2069: A Space Oddity,U.S. 69,spotify:track:1sEY7HXHKCtXZvoYq8T8of,0.239,0.372,7,-11.434,1,0.0288,0.00967,0.00956,0.11,0.0462,97.015,622213,4,25.02339,18,0
Rainmaker,The Partridge Family,spotify:track:7EuJDgduC8A3IGEnhlAOxx,0.543,0.762,7,-7.672,1,0.0298,0.269,0,0.0747,0.643,109.106,147427,4,41.85851,8,0
She's In Love With You,Suzi Quatro,spotify:track:045XVlFh8JdF93BYLOlLD8,0.657,0.857,11,-7.02,1,0.0456,0.0716,1.52e-05,0.0774,0.624,125.858,212987,4,26.56719,9,1
You Are My Starship,Norman Connors,spotify:track:2zb9ytpjyulpBqdu22wcD7,0.485,0.432,0,-8.261,0,0.0324,0.416,0.00674,0.197,0.214,74.769,271000,4,45.84011,8,1
Several Yards (Foxtrot),Stack Waddy,spotify:track:7AEg7pnQrVW8ebItSaqwwd,0.398,0.465,9,-12.901,1,0.0364,0.24,0.000351,0.134,0.646,79.11,352520,4,39.94138,12,0
Rockin' Roll Baby,The Stylistics,spotify:track:0ulsSTSEG65LIPfcFtuxh7,0.831,0.687,2,-9.173,1,0.0334,0.405,0.000111,0.032,0.964,123.659,196120,4,50.8569,10,1
Pink Flag - 2006 Remastered Version,Wire,spotify:track:4PherUwOJbc4pzqT90RTvI,0.451,0.844,9,-9.692,1,0.0672,0.261,0.85,0.107,0.201,122.168,225813,4,25.06257,9,0
It's Only Goodbye,Gentle Giant,spotify:track:3slVo9oWeoVbK4COOx524p,0.518,0.5,0,-9.384,0,0.0294,0.505,6.03e-06,0.273,0.639,76.349,256840,4,55.70992,7,0
Old Age,Rhinoceros,spotify:track:3km49ztcEVw2mksTigvDdw,0.486,0.328,0,-13.905,1,0.237,0.106,0.00194,0.145,0.717,120.757,182333,4,68.58566,8,0
When the Sun Shines,Creme Soda,spotify:track:1AV4IT2BPNkH3rYnDM416B,0.382,0.752,4,-10.004,1,0.0558,0.374,0.00128,0.277,0.352,106.017,346018,4,81.17473,11,0
Hole in the Sky - 2014 Remaster,Black Sabbath,spotify:track:0nZo81fP0160JSlseejfX6,0.38,0.755,11,-9.732,1,0.0695,0.000826,0,0.936,0.404,116.319,239223,4,24.37518,13,0
How Can I Be Sure,David Cassidy,spotify:track:3cmb7mFWij3I2hKfGSRE3z,0.309,0.415,2,-11.441,0,0.0342,0.768,0,0.345,0.238,170.85,187360,3,27.07127,8,1
(Theme from) Charlie's Angels,Henry Mancini And His Orchestra,spotify:track:0ZA8EGsw0Zy0PEM2R875yS,0.592,0.658,7,-12.109,1,0.0348,0.0681,0.815,0.0514,0.968,145.897,183160,4,38.75414,9,1
I've Got The Next Dance,Deniece Williams,spotify:track:70GAjPsFUwdyokfXlJ9eWG,0.816,0.778,10,-8.068,0,0.031,0.00579,0.00171,0.0645,0.957,124.341,350040,4,108.90692,8,1
Jigsaw Feeling,Siouxsie and the Banshees,spotify:track:2ekrRev7Q3qAaDB8o8IWOh,0.389,0.919,2,-8.311,1,0.0541,3.82e-05,0.844,0.107,0.323,151.802,277960,4,39.01131,17,0
I Believe You,Dorothy Moore,spotify:track:3XcDvzZ0ruBkYplB15qkbA,0.355,0.217,5,-16.124,1,0.0308,0.797,3.21e-06,0.121,0.383,150.351,222427,4,28.31189,13,1
The Bertha Butt Boogie-Part 1,The Jimmy Castor Bunch,spotify:track:3cPr5rDiN6Jqu38UfsqHip,0.821,0.526,8,-17.776,1,0.0588,0.0995,0.0254,0.0361,0.928,95.978,232240,4,63.03003,8,1
Joey Ferrari,Good Rats,spotify:track:3swE3iWRxxXWJqooGd1TBP,0.412,0.756,0,-12.182,0,0.128,0.00879,0.156,0.0761,0.622,82.355,163307,4,68.8344,7,0
Lookin' Out My Back Door,Creedence Clearwater Revival,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,152453,4,69.03489,6,0
Department Of Youth,Alice Cooper,spotify:track:3kzmI3qZbtBKcVfiUyT2xI,0.533,0.906,5,-7.547,1,0.0381,0.2,0.0015,0.493,0.638,121.669,196800,4,32.5324,9,1
Queen Of My Soul,Average White Band,spotify:track:6Z4DwTHV87Go5CO6Yn0dd8,0.355,0.7,10,-10.449,0,0.0381,0.163,2.63e-06,0.0777,0.559,98.802,361613,4,58.97948,12,1
Look-Ka Py Py,The Meters,spotify:track:5x9239aGsatbpoPHSbDXBv,0.683,0.629,10,-14.908,0,0.132,0.12,0.358,0.533,0.932,174.713,198133,4,38.36651,11,1
Deuce,KISS,spotify:track:61C3q9WLs0NpYCMeeLr2RW,0.44,0.879,6,-7.023,1,0.0729,0.00356,0.701,0.294,0.599,127.685,186200,4,45.66456,11,0
Let It All Out,Ram Jam,spotify:track:62G8HtIu0aqjJZyR6Ckko3,0.47,0.905,0,-5.423,1,0.0585,0.0319,1.41e-06,0.26,0.633,85.905,240187,4,17.8839,12,0
Never My Love,The 5th Dimension,spotify:track:160jWqoVS1OJKpc4N1mcAu,0.319,0.453,2,-8.963,1,0.0289,0.723,0.00107,0.976,0.247,81.871,235040,4,35.22115,9,1
Godzilla,Blue ÃÂÃÂyster Cult,spotify:track:6N0AnkdDFZUetw8KAGHV7e,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,221400,4,20.86716,11,0
Girl from Germany,Sparks,spotify:track:02R9bZXporpbufvOKgf6At,0.502,0.646,7,-12.656,1,0.0918,0.0384,0.013,0.0642,0.888,118.916,209360,4,21.05313,11,0
The Man Who Sold the World - 2015 Remaster,David Bowie,spotify:track:4mWahKerLaVddUjb8d1Q4Q,0.474,0.387,2,-14.416,0,0.0305,0.642,0.00557,0.143,0.546,118.488,241347,4,29.26616,11,0
L'hÃÂÃÂ´tel particulier - BOF "Melody Nelson",Serge Gainsbourg,spotify:track:6V6Ldaq75x6kmP2ktr0TXh,0.702,0.273,9,-16.442,1,0.0563,0.0439,0.644,0.0936,0.456,127.177,245960,3,42.285,9,0
We've Only Just Begun,O'Donel Levy,spotify:track:6bkvIebUYYgPo7I3t4eoQf,0.644,0.579,5,-6.687,1,0.0288,0.486,0.749,0.144,0.746,97.681,239267,4,47.4094,11,0
I May Smoke Too Much,Kris Kristofferson,spotify:track:6ZJBCK9kOHZWuYWu4npuzE,0.819,0.391,2,-15.27,1,0.0374,0.241,1.87e-06,0.177,0.797,118.269,188320,4,38.85533,11,0
Seven Lonely Nights,Four Tops,spotify:track:3EGwwiirkejV2wnIGhRiaW,0.569,0.892,6,-6.196,1,0.0952,0.34,0,0.394,0.756,126.375,182067,4,23.63756,12,1
Welcome to the Machine,Pink Floyd,spotify:track:5VWC7v2dC2K0SIIjT9WTLN,0.382,0.36,0,-12.442,1,0.0365,0.52,0.171,0.0747,0.0362,133.273,451681,4,22.79011,20,0
Expecting,Minnie Riperton,spotify:track:2bn4mcAX0Gk8GExJXK3S1O,0.25,0.399,6,-13.125,1,0.0359,0.811,0.22,0.0973,0.487,147.105,238560,4,42.33424,11,0
Into the Mystic - 2013 Remaster,Van Morrison,spotify:track:1lxVGQgbt0g7mMkmevl9Bm,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613,4,41.20413,7,0
Can You Do It,Grand Funk Railroad,spotify:track:2Fns5n1hiCpoSO7iI8pyo1,0.527,0.884,0,-6.876,1,0.0794,0.00768,0,0.869,0.897,148.194,197693,4,23.89478,10,1
Let Her In,Muzak Orchestra,spotify:track:53c7c7GxChpGFPTH81MK5C,0.75,0.388,9,-12.063,1,0.0352,0.863,0.697,0.113,0.917,107.431,140580,4,59.09665,7,0
L'affiche,Le SystÃÂÃÂ¨me Crapoutchik,spotify:track:0Q7o8LIV2QukowaRGH0FSK,0.624,0.548,7,-7.325,1,0.044,0.482,1.8e-06,0.183,0.658,120.524,165667,4,37.22793,8,0
This Time I'll Be Sweeter,Angela Bofill,spotify:track:783acjnPgXeA9r2ZdcuYsA,0.322,0.391,11,-9.036,1,0.0312,0.792,2.08e-06,0.234,0.192,129.446,259867,4,47.14886,9,0
Save Your Kisses For Me,Brotherhood Of Man,spotify:track:0E19RAvUkhjMM0rdICkidE,0.544,0.556,7,-11.006,1,0.0887,0.303,0,0.107,0.835,184.809,184733,4,26.08479,10,1
Tumbling Dice,The Rolling Stones,spotify:track:4hq0S6wznq7SHDyMOFXL9i,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,226333,4,20.19231,12,1
Passarinho,Gal Costa,spotify:track:1S58j34kowXT5fcj95xt6y,0.543,0.133,10,-20.146,1,0.0369,0.826,2.06e-05,0.0739,0.339,78.11,327573,4,26.7343,9,0
When I'm Away from You,Arthur Adams,spotify:track:4CQQ6acrNxazJfSB8C0ZUe,0.565,0.701,4,-11.335,0,0.0337,0.562,0.0456,0.162,0.956,143.92,309696,4,39.57462,13,0
Lucky Man,Emerson, Lake & Palmer,spotify:track:2BURVLCtzmNylUqMVCLUbg,0.346,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.478,154.01,275920,3,28.46189,13,1
Love Talkin',Gene Harris,spotify:track:2wkU6RhV8p4d3ZiKVfll3P,0.327,0.595,2,-13.108,1,0.0352,0.308,0.771,0.104,0.31,133.413,289400,3,21.63592,18,0
Wish You Were Here - 2011 Remastered Version,Pink Floyd,spotify:track:1wHSxWBfPr3GO31y8KGrWe,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744,4,57.50883,11,0
Millionaire,Hard Stuff,spotify:track:24moZWg2nWsqQdklZKu1NQ,0.326,0.789,2,-9.765,1,0.0686,0.0566,1.83e-05,0.117,0.67,137.54,364200,4,50.38407,15,0
Last Kiss,Wednesday,spotify:track:1pGlto2dqYjBc7TECAmYgU,0.684,0.365,1,-11.352,0,0.0828,0.0229,0.0025,0.0949,0.554,131.166,156733,4,26.34627,9,1
Takin' It To The Streets,The Doobie Brothers,spotify:track:1WDgdCoNSN0fosaTaLGXKU,0.637,0.697,0,-8.903,1,0.0297,0.171,0,0.108,0.938,147.103,231600,4,38.25526,12,1
Texas Lullaby,David Allan Coe,spotify:track:3radjwgpuFfK6leDpjphuQ,0.483,0.357,9,-8.237,1,0.0294,0.616,0,0.17,0.485,99.273,250853,3,22.20695,12,0
Doctor Tom,Freedom North,spotify:track:2j70lYcpewzTwCv7rc3o33,0.358,0.893,4,-5.565,0,0.0462,0.000122,1.02e-05,0.103,0.505,84.171,219765,4,66.07,9,0
Sinister Minister,Hard Stuff,spotify:track:1cgab9GrWoMQ39V0rGaC2e,0.328,0.581,7,-9.895,1,0.0394,0.0254,0,0.219,0.633,127.657,212480,4,52.71638,10,0
Music Box Dancer,Frank Mills,spotify:track:4zvcdfyrGUGgJRsgiCJlVX,0.467,0.471,1,-13.761,1,0.039,0.572,0.824,0.122,0.794,132.164,192360,4,23.23472,8,1
Change,Haikara,spotify:track:1CA9mOl2tXhrPv5mI47Xjh,0.46,0.776,9,-12.401,1,0.0729,0.475,0.000604,0.0908,0.774,152.345,493667,4,23.2263,21,0
Great Big Kiss,Johnny Thunders,spotify:track:2TUgD0LVxchCMCKelbepgs,0.298,0.704,0,-11.542,1,0.0464,0.321,0.000148,0.376,0.561,177.954,203533,4,34.01121,10,0
Kung Fu,Curtis Mayfield,spotify:track:5vM9tJqi8EA8iFdCCmz7HY,0.897,0.586,6,-6.957,1,0.0568,0.189,0.00318,0.0884,0.97,114.28,230493,4,85.17429,8,1
