Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Le Rock Des Copains,Les Forbans,spotify:track:6hQOGP9xMg6V6okcvOxzk9,0.581,0.892,9,-8.453,1,0.0464,0.154,0.0455,0.217,0.903,117.637,138907,4,42.39045,8
What's Yr Take On Cassavetes?,Le Tigre,spotify:track:7wf1TSAMltO6oOncQ3vzh1,0.648,0.699,4,-7.058,1,0.109,0.241,0,0.445,0.598,92.216,142573,4,32.97651,7
An Angel Returned,Trans-Siberian Orchestra,spotify:track:6kceSBV9UqS6OS6uAIPz8q,0.428,0.488,4,-9.146,1,0.0331,0.0745,0.225,0.109,0.457,123.276,232333,3,33.64129,10
"12 Morceaux, Op. 40: No. 2. Chanson triste",Pyotr Ilyich Tchaikovsky,spotify:track:2AFhX2KLixk39woG6DUZ2G,0.213,0.0706,7,-27.043,0,0.0463,0.897,0.0622,0.158,0.112,112.02,167733,3,28.67484,10
Soul Limbo,Booker T. & the M.G.'s,spotify:track:4el7adJljJDqMzTzkxpQZi,0.685,0.68,0,-9.494,1,0.0427,0.256,0.784,0.0705,0.977,124.302,142933,4,36.12392,6
Turning World,Steve Roach,spotify:track:2NZ8RIm64njysnW6OceMuO,0.51,0.422,8,-23.591,1,0.0366,0.642,0.762,0.278,0.496,89.456,463840,4,32.6456,21
Mystic Voyage,Roy Ayers,spotify:track:7jFpUEw5rRjSfoUBC6kwWw,0.507,0.609,9,-13.766,0,0.0328,0.226,0.102,0.108,0.79,93.452,222000,4,30.6067,10
912 Greens,Ramblin' Jack Elliott,spotify:track:3oQY1CYauiCwhkGgIPNrEZ,0.557,0.0807,3,-23.484,1,0.296,0.774,0,0.966,0.357,97.618,819333,4,22.68413,35
Andante and Allegro from Tango Suite: Andante,Yo-Yo Ma,spotify:track:7eZPGop10NQEPOgLPmNiDT,0.403,0.222,7,-15.134,1,0.033,0.957,0.927,0.147,0.247,101.036,225227,3,31.56787,10
Don't Stop,ATB,spotify:track:0ygoI3HcoGScxt879A23Uk,0.711,0.937,10,-5.314,1,0.0351,0.146,0.763,0.324,0.57,134.21,221160,4,30.67944,9
Detonation Boulevard - 2018 Remaster,Sisters of Mercy,spotify:track:3TUQXxyTu9J3Kj2lmMBxos,0.598,0.898,0,-8.529,1,0.0341,0.00129,0.000464,0.404,0.878,137.022,230430,4,72.16823,7
Tape Loop,Morcheeba,spotify:track:7pn9pqeP3rWsOIgqxXdCg4,0.748,0.585,1,-10.833,1,0.0632,0.00274,0.513,0.061,0.326,92.046,262627,4,53.61615,9
Lights Out,Broadcast,spotify:track:56CTgWX6SgM7jTWSLh0sae,0.411,0.435,0,-12.523,0,0.027,0.0764,0.839,0.113,0.479,174.284,274627,1,35.32614,9
Cool Waves,Spiritualized,spotify:track:2x6fjgPBbXcwWUvv38QjUN,0.264,0.373,9,-9.735,1,0.0298,0.404,0.141,0.0997,0.0383,140.275,306027,3,37.66348,10
C'Est Un Rocker,Eddy Mitchell,spotify:track:0VXma9E3BPk2ihDhdq1FeB,0.436,0.835,5,-6.708,0,0.0753,0.294,0.00612,0.64,0.776,175.178,358191,4,52.25847,19
We Weary Deer,Trout Fishing in America,spotify:track:4piLDBTk02xbU67tKASz9a,0.605,0.641,2,-9.209,1,0.0509,0.164,1.23e-06,0.949,0.565,119.665,146733,4,60.30305,6
Serial Messiah,Cryptopsy,spotify:track:2dy00rctCwpLZuK7lr7TGt,0.209,0.903,10,-15.784,0,0.0618,6.89e-05,0.792,0.0852,0.134,161.496,241200,4,82.2453,7
I Love You So Much It's Killing Us Both,Jawbreaker,spotify:track:04TU7mCmyTMwdpjjmTQbGp,0.206,0.982,11,-5.79,0,0.123,0.000222,0.00319,0.106,0.383,181.927,171613,4,39.18114,7
¿Y Todo Para Qué?,Intocable,spotify:track:53IpyJOqUIcCzCUtMjP9oy,0.694,0.637,0,-7.786,1,0.0274,0.336,5.4e-05,0.322,0.782,102.833,190533,4,28.39795,11
La chanson des défenseurs de Moscou,The Red Army Choir,spotify:track:4FyNAqZAZ0bMpd36Y4g5dR,0.573,0.783,7,-5.139,0,0.0481,0.953,0.00147,0.0531,0.574,109.34,192573,4,31.46104,10
Черная Rock-n-Roll мама - Live,Alisa,spotify:track:6Bk351CkDY56I6MeLkEgfF,0.592,0.612,8,-12.097,1,0.149,0.441,0,0.427,0.704,103.732,151467,4,56.52979,7
April 8th,Neutral Milk Hotel,spotify:track:6tJwxMPnKJijb7lrClG9RV,0.326,0.189,0,-15.375,1,0.0352,0.298,0.73,0.495,0.0353,110.575,167733,4,46.26213,8
Cosmic Raindance,Cybotron,spotify:track:1WSge3M3HI30pk8hY3KVAX,0.565,0.861,7,-12.734,1,0.0377,0.00185,0.766,0.524,0.925,143.345,240267,4,34.63142,11
The Sands've Turned Purple,Cap'n Jazz,spotify:track:52N5LDX2m2NUcfChskyeRw,0.325,0.914,7,-6.285,1,0.159,0.0394,0.000307,0.119,0.187,147.241,165907,4,51.95911,7
Sci-Fi Wasabi,Cibo Matto,spotify:track:2DkkPE9FFCbNa0cfymZnVi,0.678,0.849,6,-4.183,1,0.141,0.0174,0,0.592,0.424,98.401,223027,4,55.1161,7
Bad Horsie,Steve Vai,spotify:track:2W5EvgsEBmBWqZz4GumrXA,0.543,0.771,5,-8.855,1,0.0457,0.000276,0.776,0.804,0.638,127.038,350840,4,37.41014,13
Bonnie And Clyde,Brigitte Bardot,spotify:track:358jMpTqOfIOYjpcg2Ig2j,0.349,0.575,5,-12.029,1,0.0546,0.0064,0.242,0.122,0.565,97.236,256000,4,36.09572,13
Adrenochrome,Sisters of Mercy,spotify:track:5k0fGRvLPypAvcQ4h1nXLl,0.624,0.814,9,-9.07,0,0.0426,0.00016,0.869,0.0626,0.52,160.911,177450,4,53.32418,8
Old Towzer,Grandpa Jones,spotify:track:4XwVA73jS1dHDyQkstI9Vi,0.792,0.475,9,-10.057,1,0.0421,0.682,0.00013,0.0977,0.836,126.899,113533,4,32.80844,5
April Kisses,Eddie Lang,spotify:track:3XrVpk9SxBzkw9zfvYsH7R,0.572,0.233,0,-19.258,0,0.0526,0.935,0.779,0.117,0.711,83.681,188667,4,38.51682,11
So Now…,Herbert,spotify:track:6rZrkhk3OmdRlVHUv8wIOg,0.82,0.199,0,-24.869,0,0.0843,0.321,0.781,0.0625,0.702,124.838,341173,4,79.07787,10
What Can I Do,Billy Prophet,spotify:track:1gWv8JApMrmPEJQonjYWtG,0.666,0.466,9,-10.801,0,0.0306,0.256,7.51e-05,0.111,0.963,130.215,124400,4,38.20624,8
"Lieutenant Kijé, Op. 60: IV. Troika",Sergei Prokofiev,spotify:track:1LePfjWT8hHGig0AR6s75B,0.411,0.203,7,-15.98,1,0.0357,0.936,0.617,0.122,0.283,138.406,185400,4,56.32113,8
Train on the Island,Hazel Dickens,spotify:track:5uI7caUGXYxH6pYhkRxq1z,0.391,0.529,6,-11.095,1,0.0329,0.845,0.0858,0.065,0.902,161.304,104427,4,21.8393,6
Hocus Pocus,Helloween,spotify:track:7d6rZfFch5n1eexorZew4n,0.373,0.774,1,-5.233,1,0.0774,0.000635,0.532,0.346,0.404,181.983,403867,4,47.79877,16
Do You Compute,Drive Like Jehu,spotify:track:793RxZVVT5ITET0thwbjAK,0.277,0.706,4,-9.474,0,0.0378,0.00176,0.372,0.0988,0.389,135.215,432933,3,29.60209,12
In My Human Slaughterhouse,Exhumed,spotify:track:56j5ZAybfNNQ5jYriNqVi6,0.198,0.914,1,-6.294,1,0.132,2.79e-06,0.857,0.14,0.326,98.089,121933,4,41.48689,7
Reality Is A Ride On The Bus,SNFU,spotify:track:6X9RReBRkkWJzKGBqeXHio,0.348,0.987,7,-7.734,1,0.0933,0.000261,0.018,0.0755,0.0352,137.394,187627,4,42.66723,7
Pareço um Menino,Fábio Jr.,spotify:track:0XXwP0EmpOEqWxcL9aSreJ,0.58,0.33,7,-13.703,1,0.0295,0.596,1.44e-06,0.0849,0.373,136.408,273907,4,38.62752,11
Fall Of Another Year (Aug. 69),CAN,spotify:track:0pgluGSyvRAAf0bl8q8Y5a,0.673,0.532,2,-9.688,1,0.0302,0.524,7.15e-05,0.118,0.44,140.393,203946,4,28.16596,13
Thug Girl,South Park Mexican,spotify:track:3UAJvqYiZS871qv7rQhZCM,0.924,0.621,10,-7.162,0,0.45,0.0129,2.1e-06,0.149,0.443,99.961,269893,4,80.86764,10
Horrible,Jack Off Jill,spotify:track:28QhmLqsJ6n9Rrt7wkHSeB,0.516,0.828,10,-6.894,0,0.21,0.000975,3.44e-05,0.0658,0.94,178.293,152694,4,48.97241,7
Rock das aranhas,Raul Seixas,spotify:track:0eHpXbUgoVQP6NwzeMcw7p,0.353,0.809,5,-11.381,1,0.134,0.235,4.54e-06,0.245,0.481,165.446,233533,4,36.606,12
Soul Inside,Leæther Strip,spotify:track:59lbGJRgPUvzvo9iDeAgzl,0.496,0.877,7,-6.035,0,0.0351,4.42e-06,0.959,0.357,0.421,147.999,370627,4,27.68805,14
Portuguese Party,Gilbert Vinter,spotify:track:381PhNHGaBdm824nBIv29e,0.484,0.206,7,-22.345,1,0.0334,0.883,0.281,0.146,0.889,124.264,184000,4,37.96616,9
"Twinkle, Twinkle, Traffic Light",Kimbo Children's Music,spotify:track:3H9otsCmjUDGar2zHDYPnP,0.936,0.258,0,-13.76,1,0.0571,0.111,0,0.0586,0.555,124.799,84280,4,20.18741,6
I Will Not Forget You (Psalm 50) [Remastered 2017],Enter The Worship Circle,spotify:track:2fjNt71rgyjWbMJ6j1CQ6v,0.344,0.645,7,-8.435,1,0.0656,0.362,1.9e-06,0.122,0.251,91.576,298200,4,52.77033,12
"Hop Up, My Ladies",Mike Seeger,spotify:track:38OsbpWoHNLb3tz5qLxeWH,0.617,0.329,0,-11.794,1,0.0483,0.931,1.58e-05,0.113,0.922,106.84,144867,4,38.26044,8
Improvisation #2,NRG Ensemble,spotify:track:22qFvidlRGLutT0JkZq0rc,0.572,0.326,9,-13.293,0,0.256,0.806,0.231,0.527,0.297,69.443,159573,4,101.12396,5
Interesada,Maicol y Manuel,spotify:track:0VBjwmVVLDNbq32aefz7Sh,0.937,0.825,10,-7.997,1,0.284,0.0808,0,0.252,0.916,101.855,167040,4,29.01508,11
Blues Medley - Live,Mike Bloomfield,spotify:track:4V6M65m2mO8hsBscOfaKND,0.416,0.487,2,-8.749,1,0.0345,0.588,0.00162,0.34,0.718,93.262,464267,3,96.13621,17
Imhotep,Jerry Goldsmith,spotify:track:2XZ6Cc4sfNVLQZ9oLfugZm,0.063,0.148,8,-21.584,1,0.0448,0.641,0.797,0.0942,0.0382,63.47,256960,3,65.3598,12
Hades,Bathory,spotify:track:0GCI7PHxYamIKIVjO3pUvm,0.138,0.928,10,-7.95,0,0.116,1.67e-05,0.854,0.0995,0.055,101.005,168160,4,61.09973,8
Rock Back Billy,John Hiatt,spotify:track:6Itpy9R9TlwIJR74hNhGLC,0.433,0.647,7,-13.503,1,0.0371,0.1,1.2e-05,0.091,0.867,170.028,232867,4,43.93309,11
I Hate Rock N Roll,The Jesus and Mary Chain,spotify:track:4CvyYfm1JepE40fUYEoRa6,0.295,0.8,11,-6.554,1,0.047,0.0106,0.866,0.319,0.12,130.799,224133,4,93.37375,7
Ya No Te Puedo Amar,Grupo Galé,spotify:track:4GR1oh1QEZ5LAaj2OQzvuY,0.72,0.686,1,-6.586,1,0.033,0.678,2.82e-05,0.14,0.918,87.2,306707,4,45.30278,10
The Jester's Dance,In Flames,spotify:track:6gcxrtkza2PE7BEF5iAcPD,0.271,0.95,5,-7.127,0,0.0467,3.83e-05,0.949,0.277,0.377,178.935,129200,4,63.08709,6
La edad del cielo,Jorge Drexler,spotify:track:75lisbgzhfJdIt5YdPuAWP,0.668,0.261,7,-13.003,1,0.0405,0.588,0.000391,0.116,0.282,147.446,219493,4,19.93794,10
An Eagle In Your Mind,Boards of Canada,spotify:track:03zv0Znm7bA7XzWMZ1lEKO,0.825,0.467,6,-14.055,1,0.0753,0.371,0.845,0.0594,0.249,96.012,385520,4,24.28685,14
Appalachian Snowfall - Instrumental,Trans-Siberian Orchestra,spotify:track:65HJt2YRAj97GiaXtG6gI3,0.549,0.679,2,-9.033,1,0.0304,0.0465,0.903,0.07,0.486,129.181,252773,4,47.87479,12
JENOVA,Nobuo Uematsu,spotify:track:3Kgg6qCVCH7pKOqMYjrWgQ,0.318,0.638,5,-11.898,1,0.0353,0.129,0.0057,0.172,0.537,178.262,152773,4,29.21238,9
Main Title (The Godfather Waltz),Nino Rota,spotify:track:3WoSJF85H0qywD4qLp4HDd,0.213,0.107,0,-19.115,0,0.0392,0.974,0.879,0.0778,0.113,62.069,185467,4,25.1481,8
Old,Machine Head,spotify:track:5oi4f6KLBORQhQoYNhaPmQ,0.314,0.971,9,-5.699,1,0.114,0.00035,0.0588,0.105,0.528,104.796,245600,4,27.87532,12
Just Listen,Bob James,spotify:track:0TLbe9w61ZgArznizHUqr4,0.787,0.193,8,-20.63,1,0.0382,0.799,0.79,0.105,0.367,113.095,429427,4,32.43869,17
The Demon and the Desert,Doughnuts,spotify:track:4TOGhvBYqT5uZG40pqVDuL,0.242,0.79,2,-9.569,1,0.104,2.27e-05,0.0148,0.0808,0.233,180.755,153533,4,43.41971,7
Pearl - Edit,Chapterhouse,spotify:track:0kCzcpTLcdi6ClEI2x28hb,0.41,0.885,2,-7.042,1,0.0351,0.000104,0.807,0.307,0.618,100.047,290800,4,24.78784,11
Technical Difficulties,Racer X,spotify:track:6z6hCyOaWbqYKAlgeA6U3d,0.29,0.938,4,-7.082,0,0.108,0.000446,0.89,0.545,0.196,120.488,260920,4,37.74951,13
Scottish Spring,BYU Vocal Point,spotify:track:5RpvejLAn9gKrJM6inKdBX,0.405,0.749,10,-5.23,1,0.237,0.813,0.00073,0.0735,0.36,79.139,91027,4,8.27708,3
"John Petrucci Guitar Solo - Live at Le Bataclan, Paris, France, 6/25/1998",Dream Theater,spotify:track:6iKiWQ2DoJA0orYFxTAOiZ,0.22,0.945,7,-6.273,1,0.0894,0.147,0.865,0.85,0.216,104.924,486800,3,20.98907,18
Pacifica,Los Straitjackets,spotify:track:1rfoL9FfGDoy4mUwk2twFE,0.431,0.708,0,-8.479,1,0.0281,5.02e-06,0.733,0.152,0.58,133.604,183493,4,57.18598,9
Paris,Acid House Kings,spotify:track:2Doy806BF3tXdY7OXeWkl2,0.644,0.714,0,-10.31,1,0.0284,0.257,0.0001,0.18,0.752,137.983,187427,4,58.05557,8
"Für Elise, WoO 59",Ludwig van Beethoven,spotify:track:6MQAB3vorg90FA3tQpbYXK,0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931,188467,3,48.48801,8
Vida Vencida,El Gran Combo De Puerto Rico,spotify:track:0UuiqERle9qJeiDXsulu0e,0.726,0.731,8,-5.48,1,0.0333,0.547,8.29e-06,0.137,0.677,89.919,297267,4,24.52766,15
Quando A Primavera Chegar,Made In Brazil,spotify:track:4aXvfDGvoGLnfcdEsaJezG,0.402,0.577,7,-9.219,1,0.0286,0.0025,0.11,0.311,0.691,108.925,201400,4,47.53244,8
Sheena Is a Punk Rocker,Huntingtons,spotify:track:67knEVEzmsjOLgUGvmzv80,0.289,0.966,0,-4.718,1,0.0435,0.258,1.21e-05,0.704,0.755,109.239,127468,4,43.72588,6
Search & Destroy,Iggy Pop,spotify:track:3X9fXH0FzBloyaUkz5qr0C,0.205,0.86,1,-8.691,0,0.0794,0.00658,0.439,0.279,0.332,152.293,206133,4,19.74121,12
Miss Perfect,South Park Mexican,spotify:track:52vdhRYN1HbSbVRmakXDSo,0.577,0.587,7,-7.611,1,0.142,0.642,0.00211,0.0803,0.43,169.731,241400,4,58.01383,11
Part 5 - Know Where You Are,Kenny Wheeler,spotify:track:40FJLnp8QRqy80hG0hWFiD,0.385,0.39,2,-16.783,1,0.0404,0.638,0.598,0.0822,0.444,114.508,336307,4,32.72094,15
Action & Action,The Get Up Kids,spotify:track:3rNRmQETcPHauTPFqS7z3T,0.422,0.92,1,-4.874,0,0.0884,0.000137,0.0172,0.241,0.393,76.196,245840,4,163.09262,4
Nese Galya Vodu,Limpopo,spotify:track:6YDcnTyVbqEt4iIB5L00n3,0.457,0.497,4,-10.866,0,0.0298,0.78,5.68e-05,0.299,0.618,77.252,214800,4,35.25386,8
Osmosis,Moebius,spotify:track:4KimVd8rIa4vjQ2oi0MSVA,0.569,0.506,0,-12.785,1,0.0268,0.577,0.875,0.117,0.289,150.041,381173,4,51.78883,16
Nightshade Forests,Summoning,spotify:track:2i2qHEOjAveszdmsBe737y,0.327,0.982,3,-6.796,0,0.0618,0.000374,0.767,0.0517,0.0583,80.012,648600,4,169.58862,17
Days of the Broken Arrows,The Idle Race,spotify:track:7ja7aQuGPAxk9jW4hlOTfI,0.469,0.72,4,-8.02,1,0.0494,0.533,1.31e-06,0.233,0.655,128.685,231347,4,31.64781,9
Music for 18 Musicians: Section I,Steve Reich,spotify:track:1LWabh9wqLITaRpYe82PoD,0.591,0.304,2,-16.902,1,0.0491,0.995,0.927,0.146,0.187,102.35,238507,3,17.55403,11
Clarinet Marmalade,Dutch Swing College Band,spotify:track:2UlFtykVQ9MF2o0WRoFXGX,0.638,0.434,0,-11.328,1,0.0494,0.551,0.304,0.0389,0.804,123.205,248000,4,43.89998,11
Scrapple From The Apple,Charlie Parker,spotify:track:7flQESHoCoDzirWF4IkKGq,0.417,0.397,5,-11.683,1,0.0558,0.982,0.804,0.185,0.737,201.162,161427,4,29.40763,9
I Can't Surf,The Reverend Horton Heat,spotify:track:0CAA2AboLTUOk9bSbjJje7,0.472,0.966,9,-7.352,1,0.059,8.05e-06,0.856,0.192,0.507,108.868,161600,4,35.27034,10
The Promise,Pharoah Sanders,spotify:track:6uhQamAGY8426ydKwYNBbD,0.39,0.464,5,-15.246,1,0.0392,0.102,0.608,0.342,0.674,107.41,497173,4,65.12208,17
Peer Gynt Suite No.1 op. 46 In the Hall of the Mountain King (Alla marciia e molto marcato),Academy of St. Martin in the Fields,spotify:track:3ejpnLTJJeeMe2K7V95iIn,0.392,0.156,4,-18.118,0,0.0385,0.953,0.956,0.0843,0.535,132.058,145467,4,19.79342,8
Pierced from Within,Suffocation,spotify:track:6Z2McHf57ikVCiAkWvicg1,0.324,0.837,10,-10.142,0,0.101,1.83e-06,0.944,0.0882,0.635,103.928,265893,4,59.27881,9
"Scenes From ""Elegy For Young Lovers"" - German Version By L. Landgraf With The Collaboration Of W. Schachteli & H.W. Henze: Ah! Schnee fällt aufs Blütenmeer",Hans Werner Henze,spotify:track:0PNBRyBGFZCXUi6s7maRJN,0.218,0.0492,9,-23.062,0,0.0541,0.97,0.000838,0.272,0.0386,75.375,570000,3,51.5437,19
Fisherman's Horizon,Nobuo Uematsu,spotify:track:4MwVAyYdmFMWV6Ls5haYrC,0.482,0.277,8,-12.845,1,0.0338,0.909,0.939,0.188,0.152,147.794,215840,4,46.5919,9
Plastiphillia 2,Dopplereffekt,spotify:track:1XcqcFqbGS27KDskh8UJ1T,0.802,0.828,1,-13.378,1,0.0517,0.0462,0.698,0.0856,0.61,128.125,138800,4,27.82873,5
Me Cai De La Nube,Cornelio Reyna,spotify:track:4zlYTXsDIa4Q5pqj1GO1KO,0.523,0.344,10,-9.469,1,0.0501,0.629,0,0.175,0.806,90.978,168533,4,70.22618,7
Lounge Chair Drifters,Moonrock,spotify:track:6obhcIEfkWj1Tvsu4Y47N4,0.763,0.458,5,-12.326,0,0.0397,0.79,0.926,0.11,0.304,126.0,324360,4,64.92048,11
Friday on Aloha,Os Pedrero,spotify:track:7uPhWsxGoc8pQKwCScLTOx,0.234,0.954,9,-5.088,1,0.0606,0.0955,0.908,0.187,0.961,157.801,99747,4,27.09043,5
Old Time Religion III,Ella Jenkins,spotify:track:6HSPTWQCLYxpaZJDH55i5g,0.423,0.322,7,-12.879,1,0.0527,0.991,0,0.174,0.828,135.717,131893,4,55.39581,5
The Colour of Love,Beborn Beton,spotify:track:7I3cRx3qRcXlzm6um7txpk,0.654,0.854,2,-7.739,0,0.0376,0.0259,0.14,0.201,0.514,126.995,226107,4,60.39963,9
Teddy's Mood,Theodros Mitiku,spotify:track:1ZKdypoEu66uTJ8h1qC5yR,0.734,0.462,2,-11.43,0,0.0338,0.75,0.513,0.0977,0.516,130.899,389360,4,49.21942,16
Matty Groves,Doc Watson,spotify:track:06uRHKvWaELQG5kF1Dg2HJ,0.626,0.243,5,-15.253,1,0.0381,0.916,1.38e-05,0.117,0.403,118.325,367000,4,39.31068,15
Inde Eyerusalem,Theodros Mitiku,spotify:track:4NYpjdwLWM4OHzNTmc05Ch,0.678,0.505,8,-11.407,0,0.0469,0.297,0.0233,0.124,0.779,145.61,446907,3,22.40868,17
"Schoenberg: Verklärte Nacht, Op. 4: II. Molto rallentando",Arnold Schoenberg,spotify:track:46qzizQqXBLid5EHKWKZqc,0.103,0.179,4,-18.927,1,0.0381,0.835,0.867,0.352,0.0393,75.646,296467,3,26.92035,11
Kat Killer,The Meteors,spotify:track:1b0hPTg30NJqnEiL40xRAD,0.53,0.984,2,-6.914,1,0.0465,0.0142,0.00719,0.337,0.409,122.083,177493,4,22.21152,9
"Tsar Saltan, Op. 57: Flight of the Bumblebee",Nikolai Rimsky-Korsakov,spotify:track:08ttJ6UR1O7Ofrpu1Qe939,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,84267,4,51.06891,4
Ffydd y crydd,Iwcs A Doyle,spotify:track:4rlm1jYmOLRY9ABsupCNRe,0.716,0.465,9,-13.252,1,0.0643,0.289,0,0.111,0.785,137.196,150133,4,35.99284,7
La Leyenda,Rey Pirin,spotify:track:3YzN1ECR4K1juAKCbjeei5,0.759,0.87,1,-3.988,1,0.12,0.276,0,0.0604,0.877,108.04,85287,4,39.22372,3
Big Country,Béla Fleck and the Flecktones,spotify:track:22Ff1mPDh7MP3BQsZQT1Vj,0.279,0.528,4,-16.101,1,0.0361,0.845,0.865,0.115,0.239,127.796,333080,4,25.90505,17
Metal Eater (Live),U.D.O.,spotify:track:1qonoRRQYZWlnBNUCK199F,0.33,0.995,6,-4.966,0,0.104,9.64e-05,0.17,0.683,0.297,140.171,255733,4,29.10217,10
The Metal Age,Hammerfall,spotify:track:0oPVqnPmc3wSJ0v2eGAEgZ,0.217,0.968,9,-5.209,1,0.102,0.000202,0.00649,0.98,0.329,170.395,265467,4,51.55219,12
O Feijão de Dona Neném,Zeca Pagodinho,spotify:track:5G74LW4IB7XUaOzpH0VpEz,0.664,0.45,2,-15.577,1,0.262,0.613,0,0.0625,0.95,104.055,201667,4,33.32593,11
Wetatwa,Girma Wolde Michael,spotify:track:6h0MucHGRZQvLqIPmGwDoV,0.352,0.443,3,-11.81,1,0.0515,0.828,0.899,0.104,0.481,50.823,405840,4,37.56634,13
"Three Folk Dances for String Orchestra, Op. 23d: No. 3, Culloden",Rutland Boughton,spotify:track:7F5MjvOWuWDdKeH0n1p1Lg,0.28,0.172,7,-30.953,1,0.149,0.961,0.0445,0.677,0.523,117.666,90800,4,31.75932,6
Renaissance,Jean-Luc Ponty,spotify:track:68grG1QvdsnJVerlYSwIZi,0.522,0.766,11,-10.425,0,0.0632,0.473,0.895,0.0967,0.659,137.846,348960,4,46.51994,16
Haystack Rock,Pete Wernick,spotify:track:4i5BSH2uuE7pZOdH9xJSWt,0.603,0.461,0,-13.317,1,0.0354,0.82,0.81,0.118,0.742,96.958,181867,4,33.23434,10
"One Life, One Chance",H2O,spotify:track:24VS4V1ZDjsqkDu1l08Y8j,0.313,0.927,0,-6.484,1,0.0682,0.00544,0,0.29,0.633,157.295,115133,4,36.93735,7
Get Some More,Funk Inc.,spotify:track:6ZEOlVA2ei1JGEn2D4TejO,0.798,0.601,0,-9.386,0,0.0394,0.559,0.892,0.0701,0.869,116.064,358800,4,50.50837,13
Gonna Rock Tonite,Flamin' Groovies,spotify:track:7A7le9uGCvUI8zGJQMdXVu,0.556,0.769,9,-4.971,1,0.0302,0.0592,0.119,0.231,0.967,103.36,288267,4,123.52157,11
Don't Ask Me to Explain,of Montreal,spotify:track:1ImiJ7LNgKiJKAhVMExQDm,0.456,0.752,6,-6.714,1,0.0302,0.672,0,0.329,0.689,143.877,166040,4,51.4643,7
Faith Returned,Greg Maroney,spotify:track:1v3LAAcuWHiCEpI4YV1ZlI,0.312,0.105,3,-22.384,1,0.0378,0.991,0.909,0.103,0.136,137.637,319253,3,34.65332,15
Petite Fleur,Chris Barber,spotify:track:49ENB0tgwiU80dvt57WQ5x,0.7,0.122,8,-16.596,0,0.0381,0.915,0.78,0.133,0.521,112.29,164360,4,27.1491,11
Rock ‘n’ Roll,Candlemass,spotify:track:4Dr1wORKnYcmAy22sW42XQ,0.323,0.986,10,-3.023,0,0.0967,5.25e-06,0.79,0.0881,0.0757,118.939,142613,4,95.91065,4
Halleluhwah,CAN,spotify:track:7MoEff4RjWRyPIRG63uJ7K,0.542,0.963,7,-8.153,1,0.0344,0.0481,0.723,0.0809,0.475,91.771,336920,4,44.36621,12
ABC-DEF-GHI,Elmo,spotify:track:0PiE95V1F7ARIRqM3HIHwS,0.697,0.532,3,-9.575,1,0.121,0.688,0.000645,0.335,0.962,120.979,106947,4,61.03403,4
Scarborough Fair,The King's Singers,spotify:track:0kXXBfNHkfCrReBXi3AqMB,0.249,0.0578,11,-22.337,0,0.037,0.951,8.48e-05,0.111,0.191,95.609,258360,4,18.9696,13
Si Quieren Guerrear,Baby Rasta & Gringo,spotify:track:5Wg8Gs4J9WbQDxQY9ZaeCm,0.939,0.472,10,-12.237,0,0.0868,0.00978,7e-06,0.0633,0.643,109.014,218747,4,37.30475,9
Nasty by Nature,New York Ska-Jazz Ensemble,spotify:track:1Ia4JuOUsClHxSQ5OHRVby,0.563,0.819,2,-8.113,1,0.0368,0.0637,0.317,0.206,0.818,163.568,209467,4,27.42122,12
(I'm Afraid) The Masquerade Is Over,Red Garland,spotify:track:4h1H5wX4EfHIpKOLxcC2pm,0.503,0.0865,10,-19.919,0,0.0375,0.93,0.877,0.137,0.131,108.236,522933,4,28.44358,22
Notations: 12. Lent - Puissant et âpre,Pierre Boulez,spotify:track:3AKtQu306UwKambyAgIeBz,0.667,0.00423,11,-19.003,1,0.0861,0.831,0.907,0.0847,0,111.69,68307,4,24.29363,4
Ven,Alejandra Guzman,spotify:track:6afrCn3nEvkXxy8Peb4tIk,0.676,0.736,1,-5.661,0,0.0283,0.159,1.91e-05,0.245,0.629,92.769,249120,4,32.04265,12
Jive Samba,New York Ska-Jazz Ensemble,spotify:track:7FiYPKX9tr3w9DfdhoAwLy,0.684,0.624,10,-12.286,1,0.0315,0.0149,0.759,0.0614,0.921,136.475,227040,4,105.62763,8
You Didn't Want Me,Mesh,spotify:track:1qDeHNjooT0DGAtHwPqCzo,0.744,0.459,0,-13.154,1,0.0446,0.456,0.339,0.0862,0.177,123.063,276920,4,69.53863,11
Shape Of Punk To Come - Live,Refused,spotify:track:6tOMZ4PTWfo28AHuoyRMw9,0.166,0.957,4,-3.398,0,0.174,0.000158,0.061,0.578,0.289,165.496,278267,4,28.12996,13
Buhaina Chant,Art Blakey & The Jazz Messengers,spotify:track:2DB4YjcmvE9wYueEL7wtQD,0.361,0.502,9,-20.589,1,0.0978,0.761,0.751,0.0858,0.164,159.437,630627,4,34.23463,22
I Know Who Holds Tomorrow,Alison Krauss,spotify:track:1W4cmKzikaNTbGvJxXYlkM,0.561,0.189,9,-14.786,1,0.0311,0.907,0.00161,0.0694,0.355,128.426,306827,4,29.37997,15
