"Hide & Go Seek, Part I",Bunker Hill
Your Husband - My Wife,Brooklyn Bridge
Just As Much As Ever,Bob Beckham
The Door Is Open,Tommy Hunt
Just Ain't Enough Love,Eddie Holland
A Little Bit Of Soap,The Exciters
Black Nights,Lowell Fulsom
Don't Play That Song (You Lied),Ben E. King
Heart Breaker,Dean Christie
Young Boy Blues,Ben E. King
In Our Time,Nancy Sinatra
Treat My Baby Good,Bobby Darin
Cry,Ronnie Dove
Curly,Jimmy Clanton
Let The Good Times Roll,Roy Orbison
Happiness,Shades Of Blue
I'm The Lonely One,Cliff Richard
A Man Without Love (Quando M'innamoro),Engelbert Humperdinck
Goodbye Columbus,The Association
Mojo Workout (Dance),Larry Bright
Dance With Me,The Mojo Men
Share Your Love With Me,Bobby Bland
Lizzie Borden,The Chad Mitchell Trio
Jelly Jungle (Of Orange Marmalade),Lemon Pipers
Sweet Dreams (Of You),Patsy Cline
The Boy With The Beatle Hair,The Swans
Please Stay,The Drifters
How To Handle A Woman,Johnny Mathis
Meeting Over Yonder,The Impressions
Stay,Maurice Williams & The Zodiacs
Anything,Eric Burdon & The Animals
The Pledge Of Allegiance,Red Skelton
I've Passed This Way Before,Jimmy Ruffin
Most People Get Married,Patti Page
White Christmas,Bing Crosby
I Do,The Marvelows
The Ways To Love A Man,Tammy Wynette
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis
It's Your Thing,The Isley Brothers
Say I Am (What I Am),Tommy James And The Shondells
In A Moment,The Intrigues
Rock-A-Bye Your Baby With A Dixie Melody,Aretha Franklin
Little Coco Palm,Jerry Wallace
"Your Time Hasn't Come Yet, Baby",Elvis Presley With The Jordanaires
Poor Little Rich Girl,Steve Lawrence
Movin',Bill Black's Combo
Sugar Lips,Al (He's the King) Hirt
Just Got To Know,Jimmy McCracklin
Hello Hello,"The Sopwith ""Camel"""
Your Good Thing (Is About To End),Mable John
Jambalaya,Bobby Comstock And The Counts
Somebody's Sleeping In My Bed,Johnnie Taylor
Jamaica Ska,The Ska Kings
Summer Means Fun,Bruce & Terry
Cerveza,Bert Kaempfert And His Orchestra
I Can't Hear You,Betty Everett
Ain't Nothin' But A House Party,The Show Stoppers
I Can't Make It Alone,Lou Rawls
Take Me For A Little While,Vanilla Fudge
Copy Cat,Gary U.S. Bonds
Hurdy Gurdy Man,Donovan
China Nights (Shina No Yoru),Kyu Sakamoto
She's Everything (I Wanted You To Be),Ral Donner
Where Love Has Gone,Jack Jones
Little Devil,Neil Sedaka
Are You A Boy Or Are You A Girl,The Barbarians
Am I That Easy To Forget,Engelbert Humperdinck
You Mean The World To Me,David Houston
(A Ship Will Come) Ein Schiff Wird Kommen,Lale Anderson
I'm Over You,Jan Bradley
We'll Sing In The Sunshine,Gale Garnett
She's The One,The Chartbusters
(I'm So) Afraid Of Losing You Again,Charley Pride
(My Girl) Sloopy,Little Caesar And The Consuls
Going Going Gone,Brook Benton
She Really Loves You,Timi Yuro
Lodi,Creedence Clearwater Revival
Livin' Above Your Head,Jay & The Americans
The World Of Lonely People,Anita Bryant
I Promise To Wait My Love,Martha Reeves & The Vandellas
Nothing Can Change This Love,Sam Cooke
It Won't Be Wrong,The Byrds
Everybody Monkey,Freddy Cannon
You've Really Got A Hold On Me,The Miracles
Autumn Of My Life,Bobby Goldsboro
I'm Sorry,The Delfonics
It's Not Easy,The Will-O-Bees
People Say,The Dixie Cups
Don't Have To Shop Around,The Mad Lads
Papa-Oom-Mow-Mow,The Rivingtons
Bits And Pieces,The Dave Clark Five
Girls Girls Girls (Part II),The Coasters
Sing A Simple Song,Sly & The Family Stone
Mighty Quinn (Quinn The Eskimo),Manfred Mann
I Can't Stand It,Soul Sisters
White Houses,Eric Burdon & The Animals
Good Time Tonight,The Soul Sisters
Crossroads,Cream
Teach Me Tonight,George Maharis
La La La La La,The Blendells
Theme From The Sundowners,Felix Slatkin Orchestra and Chorus
A Fool In Love,Ike & Tina Turner
Love (Makes Me Do Foolish Things),Martha & The Vandellas
Máh-Ná-Mah-Ná,Piero Umiliani
Long Live Love,Sandie Shaw
Popeye Joe,Ernie K-Doe
The Way Of A Clown,Teddy Randazzo
Do I Love You?,The Ronettes
There Is No Greater Love,The Wanderers
Misty,Johnny Mathis
Don't Let The Joneses Get You Down,The Temptations
Sometimes I Wonder,Major Lance
Somewhere In Your Heart,Frank Sinatra
Come See About Me,The Supremes
Little Red Rooster,Sam Cooke
Girl On A Swing,Gerry And The Pacemakers
The James Bond Theme,Billy Strange
I'm Saving My Love,Skeeter Davis
One Fine Day,The Chiffons
Up And Down,The McCoys
I'm Down To My Last Heartbreak,Wilson Pickett
(Here They Come) From All Over The World,Jan & Dean
(Say) You're My Girl,Roy Orbison
California Girls,The Beach Boys
Twistin' Matilda (and the channel),Jimmy Soul
Almost Persuaded,David Houston
(You're Gonna) Hurt Yourself,Frankie Valli
Secretly,The Lettermen
Where The Sun Has Never Shone,Jonathan King
Language Of Love,John D. Loudermilk
Little Altar Boy,Vic Dana
Turn On Your Love Light,"Oscar Toney, Jr."
Touch Me,The Doors
Asia Minor,Kokomo
The Wheel Of Hurt,Al Martino
Release Me (And Let Me Love Again),Engelbert Humperdinck
Come On Little Angel,The Belmonts
Shout! - Part 1,Chambers Brothers
"Girl, You'll Be A Woman Soon",Neil Diamond
Rock Me In The Cradle Of Love,Dee Dee Sharp
Say Wonderful Things,Ronnie Carroll
"I Like It Like That, Part 1",Chris Kenner
Laura (Tell Me What He's Got That I Ain't Got),Brook Benton
Galveston,Roger Williams
Mother Popcorn (You Got To Have A Mother For Me) Part 1,James Brown
Lullaby Of Love,Frank Gari
Positively 4th Street,Bob Dylan
Elenore,The Turtles
Young Boy,Barbara Greene
Calcutta,Lawrence Welk And His Orchestra
Hang On Sloopy,Ramsey Lewis Trio
"Run, Run, Run",The Gestures
I Hear You Knocking,Fats Domino
Sometimes I Wish I Were A Boy,Lesley Gore
Send Me The Pillow You Dream On,Johnny Tillotson
Apache '65,The Arrows Featuring Davie Allan
Léah,Roy Orbison
Hooray For Hazel,Tommy Roe
What Does A Girl Do?,Marcie Blane
She Belongs To Me,Rick Nelson
Moulty,The Barbarians
It Might As Well Rain Until September,Carole King
Feel So Fine,Johnny Preston
Daydreams,Johnny Crawford
Big Time,Lou Christie
Magic Carpet Ride,Steppenwolf
Together,The Intruders
"Twist, Twist Senora",Gary U.S. Bonds
Heartaches,The Marcels
Somebody (Somewhere) Needs You,Darrell Banks
A Little Toy Balloon,Danny Williams
(Sittin' On) The Dock Of The Bay,Sergio Mendes & Brasil '66
I Love You,Otis Leavill
This Is My Country,The Impressions
What You Gave Me,Marvin Gaye & Tammi Terrell
Sooner Or Later,Johnny Mathis
Daydream Believer,The Monkees
Tell Him,The Exciters
King Of The Whole Wide World,Elvis Presley With The Jordanaires
Safe In My Garden,The Mamas & The Papas
Rock Me Baby,B.B. King
Morning Girl,The Neon Philharmonic
Loop De Loop,Johnny Thunder
Condition Red,The Goodees
"Oh, Little One",Jack Scott
"Bill Bailey, Won't You Please Come Home",Ella Fitzgerald
Maybe I Know,Lesley Gore
You Were Only Fooling (While I Was Falling In Love),Vic Damone
You Belong To Me,The Duprees
Wait Til' My Bobby Gets Home,Darlene Love
Carrie-Anne,The Hollies
Too Weak To Fight,Clarence Carter
Electric Stories,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
Workin' On A Groovy Thing,Patti Drew
You Better Move On,Arthur Alexander
I Adore Him,The Angels
For Me And My Gal,Freddy Cannon
We Got More Soul,Dyke And The Blazers
My Boyfriend Got A Beatle Haircut,Donna Lynn
Rama Lama Ding Dong,The Edsels
Red Sails In The Sunset,The Platters Featuring Tony Williams
(Do The New) Continental,The Dovells
Don't Forget About Me,Dusty Springfield
Girl Come Running,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
Nature Boy,Bobby Darin
Baby Get It (And Don't Quit It),Jackie Wilson
31 Flavors,The Shirelles
Forget Domani,Frank Sinatra
The Other Man's Grass Is Always Greener,Petula Clark
Twelve Thirty (Young Girls Are Coming To The Canyon),The Mamas & The Papas
98.6,Keith
El Watusi,Ray Barretto
Girls Grow Up Faster Than Boys,The Cookies
Brass Buttons,The String-A-Longs
Sleep,Little Willie John
I Apologize,Timi Yuro
Sax Fifth Avenue,Johnny Beecher and his Buckingham Road Quintet
Get It Together (Part 1),James Brown And The Famous Flames
Land Of A Thousand Dances (Part I),Thee Midniters
Hot Pastrami With Mashed Potatoes - Part I,Joey Dee & the Starliters
Mexico,Bob Moore and His Orch.
Louisiana Man,Pozo Seco Singers
"Paint It, Black",The Rolling Stones
I Just Don't Know What To Do With Myself,Dionne Warwick
Hey Love,Stevie Wonder
The Lady Came From Baltimore,Bobby Darin
I Love The Way You Love,Marv Johnson
If I Ruled The World,Tony Bennett
Number One Man,Bruce Channel
A Little Rain Must Fall,The Epic Splendor
Omaha,Moby Grape
Hop Scotch,Santo & Johnny
Be Mad Little Girl,Bobby Darin
I Could Never Be President,Johnnie Taylor
Soul Drippin',The Mauds
Why,The Beatles With Tony Sheridan
You Can Have Him,Dionne Warwick
Simpel Gimpel,Horst Jankowski
You Don't Know What It Means,Jackie Wilson
Baby I Love You,Aretha Franklin
Skinny Legs And All,Joe Tex
La Bomba,The Tokens
The Happy Song (Dum-Dum),Otis Redding
Rhapsody In The Rain,Lou Christie
Hi-Heel Sneakers,Jose Feliciano
I Don't Love You No More (I Don't Care About You),Jimmy Norman
Use Your Head,Mary Wells
It's Gonna Be Fine,Glenn Yarbrough
Old Rivers,Walter Brennan
Many A Wonderful Moment,Rosemary Clooney
I'll Be In Trouble,The Temptations
Tonight,Ferrante & Teicher
Guitar Man,Elvis Presley
Piece Of My Heart,Erma Franklin
Holiday,Bee Gees
More,Kai Winding & Orchestra
Stop! Look What You're Doing,Carla Thomas
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops
Abilene,George Hamilton IV
7 And 7 Is,Love
Big Boy Pete,The Olympics
It's Alright,Adam Faith With The Roulettes
Time Is On My Side,The Rolling Stones
Cherié,Bobby Rydell
Candy,The Astors
Make The Music Play,Dionne Warwick
"Sunshine, Lollipops And Rainbows",Lesley Gore
Cab Driver,The Mills Brothers
Count Me In,Gary Lewis And The Playboys
Chug-A-Lug,Roger Miller
Hello Walls,Faron Young
Hot Shot,The Buena Vistas
Just Ain't No Love,Barbara Acklin
I'm Gonna Make You Love Me,Madeline Bell
Sincerely,The 4 Seasons
Barbara Ann,The Beach Boys
Sam's Song,Dean Martin & Sammy Davis Jr.
Keep Your Hands Off My Baby,Little Eva
Once Upon A Time,Marvin Gaye & Mary Wells
Evol-Not Love,The Five Americans
Goodbye Cruel World,James Darren
Please Please Me,The Beatles
Loving You More Every Day,Etta James
Skate Now,Lou Courtney
Blue On Blue,Bobby Vinton
Foolish Little Girl,The Shirelles
For Lovin' Me,"Peter, Paul & Mary"
Today's Teardrops,Rick Nelson
The People In Me,The Music Machine
Ramblin' Rose,Nat King Cole
House Of The Rising Sun,The Animals
Come Back When You Grow Up,Bobby Vee And The Strangers
Like A Rolling Stone,Bob Dylan
S.Y.S.L.J.F.M. (The Letter Song),Joe Tex
Silver Threads And Golden Needles,Jody Miller
(Love Theme From) One Eyed Jacks,Ferrante & Teicher
Riders In The Sky,Lawrence Welk His Orchestra And Chorus
Baby You Got It,Brenton Wood
Ooh Poo Pah Doo - Part II,Jessie Hill
Shoot Your Shot,Jr. Walker & The All Stars
Along Comes Mary,Baja Marimba Band
Good Time Music,The Beau Brummels
"Stop, Look And Listen",The Chiffons
Stand!,Sly & The Family Stone
"My True Carrie, Love",Nat King Cole
I'm Sorry,Brenda Lee
You Got What It Takes,Joe Tex
The Very Thought Of You,Little Willie John
Everlovin',Rick Nelson
"No, Not Much",The Vogues
Comin' On Too Strong,Wayne Newton
Keep On Dancing,The Gentrys
I Wonder Who's Kissing Her Now,Bobby Darin
Spring,Birdlegs & Pauline And Their Versatility Birds
I Missed Me,Jim Reeves
Up On Cripple Creek,The Band
Magic Town,The Vogues
All Or Nothing,Patti LaBelle And The Blue Belles
Cast Your Fate To The Wind,Shelby Flint
My Baby Loves Me,Martha & The Vandellas
I'll Always Love You,Brenda Holloway
Java,Floyd Cramer
Gloria,Shadows Of Knight
Stand By Me,Ben E. King
Every Little Bit Hurts,Brenda Holloway
Ain't Too Proud To Beg,The Temptations
Just Once In My Life,The Righteous Brothers
Feelin' So Good (S.k.o.o.b.y-D.o.o),The Archies
How Many Tears,Bobby Vee
Moody Woman,Jerry Butler
Devil Woman,Marty Robbins
Step Out Of Your Mind,The American Breed
Be Anything (But Be Mine),Connie Francis
Every Night (Without You),Paul Anka
Dear Lover,Mary Wells
Love Makes The World Go Round,Deon Jackson
Fall In Love With Me,Bettye Swann
Looking With My Eyes,Dionne Warwick
You've Got Your Troubles,The Fortunes
Lalena,Donovan
Felicidad,Sally Field
Lodi,Al Wilson
"Please, Please, Please",James Brown And The Famous Flames
I'm Too Far Gone (To Turn Around),Bobby Bland
Wendy,The Beach Boys
I Like It Like That,The Miracles
I Never Loved A Man (The Way I Love You),Aretha Franklin
The Cheer Leader,Paul Petersen
Happy,Nancy Sinatra
Daddy's Little Man,O.C. Smith
One More Time,The Ray Charles Singers
More And More,Andy Williams
I Can't Help It (If I'm Still In Love With You),Johnny Tillotson
Take These Chains From My Heart,Ray Charles
Mohair Sam,Charlie Rich
The April Fools,Dionne Warwick
King Of Clowns,Neil Sedaka
Tramp,Lowell Fulsom
Just Yesterday,Al Martino
Hooray For The Salvation Army Band,Bill Cosby
Kentucky Woman,Deep Purple
A Certain Girl,Ernie K-Doe
She's Just My Style,Gary Lewis And The Playboys
Dream,Dinah Washington
Don't Deceive Me,Ruth Brown
Trouble Is My Middle Name,Bobby Vinton
Classical Gas,Mason Williams
Beatnik Fly,Johnny And The Hurricanes
Ben Crazy,Dickie Goodman
American Boys,Petula Clark
I'm A Believer,The Monkees
...And Then There Were Drums,Sandy Nelson
Just A Little Love,B.B. King
You're My Remedy,The Marvelettes
1-2-3,Len Barry
Yesterday,Ray Charles
Brenda,The Cupids
Exodus,Eddie Harris
You Win Again,Fats Domino
Come And Get These Memories,Martha & The Vandellas
Carol,Tommy Roe
A Tear,Gene McDaniels
The Windows Of The World,Dionne Warwick
Homburg,Procol Harum
Ain't Gonna Be That Way,Marv Johnson
Walk On The Wild Side,Brook Benton
Wang Dang Doodle,Ko Ko Taylor
Bus Stop,The Hollies
Living A Lie,Al Martino
Like A Baby,Len Barry
The Girl's A Devil,The Dukays
Love Came To Me,Dion
Teenage Sonata,Sam Cooke
Coming On Strong,Brenda Lee
If I Could Build My Whole World Around You,Marvin Gaye & Tammi Terrell
Everybody's Somebody's Fool,Connie Francis
The Love Of My Man,Theola Kilgore
Goodbye Baby (I Don't Want To See You Cry),Tommy Boyce & Bobby Hart
(I Do The) Shimmy Shimmy,Bobby Freeman
Hip City - Pt. 2,Jr. Walker & The All Stars
Midnite Special,Paul Evans
Take Good Care Of My Baby,Bobby Vinton
Leader Of The Laundromat,The Detergents
Sticks And Stones,Ray Charles and his Orchestra
Lovin' You,Bobby Darin
So Long Baby,Del Shannon
Got My Mojo Working (Part I),Jimmy Smith
This Girl's In Love With You,Dionne Warwick
I Really Don't Want To Know,Ronnie Dove
Tuxedo Junction,Frankie Avalon
I Still Believe In Tomorrow,John & Anne Ryder
Don't You Believe It,Andy Williams
Tell It On The Mountain,"Peter, Paul & Mary"
Long Gone Lonesome Blues,Hank Williams Jr.
Mack The Knife,Ella Fitzgerald
Goldfinger,John Barry and His Orchestra
Alligator Bogaloo,Lou Donaldson
The Old Lamplighter,The Browns Featuring Jim Edward Brown
Never In A Million Years,Linda Scott
If You Gotta Make A Fool Of Somebody,James Ray
Gitarzan,Ray Stevens
Sit With The Guru,Strawberry Alarm Clock
Give Us Your Blessing,Ray Peterson
My Empty Room,Little Anthony And The Imperials
Believe Me,Royal Teens
What's Your Name,Don & Juan
Soul Sauce (Guacha Guaro),Cal Tjader
Soul-Limbo,Booker T. & The MG's
Truly Julie's Blues (I'll Be There),Bob Lind
Ta Ta,Clyde McPhatter
In My Room,The Beach Boys
Lonely Street,Clarence Henry
Little Eeefin Annie,Joe Perkins
Detroit City,Bobby Bare
Red Rubber Ball,The Cyrkle
It's A Man's Man's Man's World,James Brown And The Famous Flames
Something's Got A Hold On Me,Etta James
The Impossible Dream,The Hesitations
Father Sebastian,The Ramblers
The Look Of Love,Dusty Springfield
The Wedding,Julie Rogers
Soul Man,Sam & Dave
I Can't Stop Loving You,Ray Charles
Don't It Make You Want To Go Home,Joe South and The Believers
I Will Follow Him,Little Peggy March
Keep The Ball Rollin',Jay And The Techniques
I Can't Get Next To You,The Temptations
So Many Ways,Brook Benton
Sometimes Good Guys Don't Wear White,The Standells
Long Tall Shorty,Tommy Tucker
(I Wanna) Testify,The Parliaments
Mr. Spaceman,The Byrds
The Continental Walk,Hank Ballard And The Midnighters
California Nights,Lesley Gore
A Beautiful Morning,The Rascals
Living For You,Sonny & Cher
Delilah,Tom Jones
In Another Land,Bill Wyman
"Me, The Peaceful Heart",Lulu
"Hey, Bobba Needle",Chubby Checker
Trees,The Platters
Good Lovin',The Young Rascals
Orange Blossom Special,Billy Vaughn And His Orchestra
Let's Twist Again,Chubby Checker
Judy In Disguise (With Glasses),John Fred And The Playboys
The Little Girl I Once Knew,The Beach Boys
No Pity (In The Naked City),Jackie Wilson
One Monkey Don't Stop No Show,Joe Tex
What Becomes Of The Brokenhearted,Jimmy Ruffin
I'm Gonna Make You Mine,Lou Christie
The Clapping Song (Clap Pat Clap Slap),Shirley Ellis
You're A Wonderful One,Marvin Gaye
(The Clickity Clack Song) Four Little Heels,Brian Hyland
In The Heat Of The Night,Ray Charles
Leaving On A Jet Plane,"Peter, Paul & Mary"
Mr. Limousine Driver,Grand Funk Railroad
The Age For Love,Jimmy Charles
Cherish,The Association
Little Boxes,Pete Seeger
(Down At) Papa Joe's,The Dixiebelles
Street Fighting Man,The Rolling Stones
Wheels,The String-A-Longs
If I Knew,Nat King Cole
Don't Say Nothin' Bad (About My Baby),The Cookies
Don't Worry Baby,The Beach Boys
Listen To The Band,The Monkees
That's My Desire,Yvonne Baker and the Sensations
The Entertainer,Tony Clarke
La Montana (If She Should Come To You),Frank DeVol And His Rainbow Strings
Don't Be A Drop-Out,James Brown And The Famous Flames
Washington Square,The Village Stompers
Lullaby Of The Leaves,The Ventures
5 D (Fifth Dimension),The Byrds
(We Ain't Got) Nothin' Yet,Blues Magoos
Palisades Park,Freddy Cannon
"Baby, I'm Yours",Barbara Lewis
Younger Girl,The Critters
Have A Good Time,Sue Thompson
"Mother Nature, Father Time",Brook Benton
Cinderella,Jack Ross
Should I,The String-A-Longs
Tear Drop City,The Monkees
The Cruel War,"Peter, Paul & Mary"
The First Night Of The Full Moon,Jack Jones
Don't Say Goodnight And Mean Goodbye,The Shirelles
My Whole World Ended (The Moment You Left Me),David Ruffin
When You Walk In The Room,Jackie DeShannon
"Baby, Don't Be Looking In My Mind",Joe Simon
The Night Has A Thousand Eyes,Bobby Vee
The Most Beautiful Words,Della Reese
There Was A Time,Gene Chandler
Back In Love Again,The Buckinghams
Will You Love Me Tomorrow,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
"Big River, Big Man",Claude King
Mountain Of Love,Ronnie Dove
Wonderland By Night,Louis Prima
What A Party,Fats Domino
Ridin' The Wind,The Tornadoes
"Hello, Dolly!",Bobby Darin
Haunted House,Jumpin' Gene Simmons
Can't Satisfy,The Impressions
Bernadette,Four Tops
Faded Love,Jackie DeShannon
Where Is My Mind,The Vanilla Fudge
Our Anniversary,Shep And The Limelites
You Can't Roller Skate In A Buffalo Herd,Roger Miller
Headline News,Edwin Starr
Lonely Winds,The Drifters
Juke Box Saturday Night,Nino & The Ebb Tides
N-E-R-V-O-U-S!,Ian Whitcomb
Hippy Hippy Shake,The Swinging Blue Jeans
This Old Heart,James Brown And The Famous Flames
Doll House,Donnie Brooks
Jivin' Around,Al Casey Combo
Woman,Peter And Gordon
When The Ship Comes In,"Peter, Paul & Mary"
Love For Sale,Arthur Lyman Group
Magic Moon (Clair De Lune),The Rays
Dance To The Music,Sly & The Family Stone
Never Going Back,The Lovin' Spoonful
Little Boy Sad,Johnny Burnette
Stormy Monday Blues,Bobby Bland
"Abraham, Martin And John",Moms Mabley
"Quando, Quando, Quando (Tell Me When)",Pat Boone
I Dreamed Of A Hill-Billy Heaven,Tex Ritter
Darling Take Me Back,Lenny Welch
Blessed Is The Rain,The Brooklyn Bridge Featuring Johnny Maestro
Last Chance,Collay & the Satellites
Rockin' Crickets,Rockin' Rebels
Yesterday's Gone,The Overlanders
Poverty,Bobby Bland
I'm Satisfied,The San Remo Golden Strings
Three O'Clock In The Morning,Bert Kaempfert And His Orchestra
That's What Girls Are Made For,The Spinners
Time,Pozo Seco Singers
Ringo,Lorne Greene
Knight In Rusty Armour,Peter And Gordon
Ain't She Sweet,The Beatles
Two-Bit Manchild,Neil Diamond
The Ferris Wheel,The Everly Brothers
Arizona,Mark Lindsay
What Does It Take (To Win Your Love),Jr. Walker & The All Stars
Outside The Gates Of Heaven,Lou Christie
Jack The Ripper,Link Wray And The Wraymen
Elvira,Dallas Frazier
Jealous Love,Wilson Pickett
Runnin' Out Of Fools,Aretha Franklin
Rockin' Little Angel,Ray Smith
Your Other Love,Connie Francis
I'm Movin' On,Matt Lucas
Blue Tomorrow,Billy Vaughn And His Orchestra
Sandy,Ronny And The Daytonas
One Dyin' And A Buryin',Roger Miller
You Lost The Sweetest Boy,Mary Wells
Pretty Flamingo,Manfred Mann
Baby Baby Baby,Anna King-Bobby Byrd
Have You Looked Into Your Heart,Jerry Vale
It's A Lonely Town (Lonely Without You),Gene McDaniels
Soul Serenade,Willie Mitchell
On The Way Home,The Buffalo Springfield
For Mama,Jerry Vale
Universal Soldier,Donovan
The Boy From New York City,The Ad Libs
Mr. Tambourine Man,The Byrds
Clinging Vine,Bobby Vinton
Message From Maria,Joe Simon
Point Panic,The Surfaris
Runaround,The Fleetwoods
Temptation,Roger Williams
Fire,Five By Five
"Top Forty, News, Weather And Sports",Mark Dinning
Then You Can Tell Me Goodbye,The Casinos
The Mule,The James Boys
High Heel Sneakers,Stevie Wonder
I Want To Go With You,Eddy Arnold
It's Up To You,Rick Nelson
Little Town Flirt,Del Shannon
Since I Made You Cry,The Rivieras
Just Come Home,Hugo & Luigi
Gotta Lotta Love,Steve Alaimo
My Last Date (With You),Skeeter Davis
My Special Prayer,Joe Simon
Take Some Time Out For Love,The Isley Brothers
Mexican Pearls,Billy Vaughn And His Orchestra
Sailor (Your Home Is The Sea),Lolita
Workin' For The Man,Roy Orbison
Up On The Roof,The Cryan' Shames
Light My Fire,The Doors
I'll Do It For You,Toussaint McCall
Windy,Wes Montgomery
(Remember Me) I'm The One Who Loves You,Dean Martin
Meditation (Meditacao),Charlie Byrd
The Mouse,Soupy Sales
Like An Old Time Movie,Scott McKenzie
Baby Elephant Walk,The Miniature Men
Take Good Care Of My Baby,Bobby Vee
The Ten Commandments Of Love,Peaches & Herb
You've Got My Mind Messed Up,James Carr
I Heard It Through The Grapevine,Gladys Knight And The Pips
Shu Rah,Fats Domino
Mr. Dream Merchant,Jerry Butler
Funky Donkey,Pretty Purdie
I'm In A Different World,Four Tops
Bring A Little Sunshine (To My Heart),Vic Dana
One Of Us (Will Weep Tonight),Patti Page
Hitchcock Railway,Jose Feliciano
I Found A Girl,Jan & Dean
"The ""In"" Crowd",Ramsey Lewis Trio
I Can't Work No Longer,Billy Butler & The Chanters
Loddy Lo,Chubby Checker
Early In The Morning,Vanity Fare
Sweet Soul Music,Arthur Conley
To Give (The Reason I Live),Frankie Valli
Mr. Bojangles,Jerry Jeff Walker
I Will,Dean Martin
I Can Sing A Rainbow/Love Is Blue,The Dells
Meet Me At The Twistin' Place,Johnnie Morisette
She'll Never Know,Brenda Lee
I Wish You Love,Gloria Lynne
You Got Soul,Johnny Nash
I'll Take Good Care Of You,Garnet Mimms
Indian Giver,1910 Fruitgum Co.
Don't Ever Leave Me,Connie Francis
Don't Wanna Think About Paula,Dickey Lee
The Dangling Conversation,Simon & Garfunkel
Who Do You Think You Are,The Shindogs
To Susan On The West Coast Waiting,Donovan
Hey Paula,Paul and Paula
The Loop,Johnny Lytle
Happy Anniversary,Jane Morgan
More Today Than Yesterday,Spiral Starecase
"Baby, I Love You",The Ronettes
Theme For Young Lovers,Percy Faith And His Orchestra
Make The World Go Away,Eddy Arnold
Climb Ev'ry Mountain,Tony Bennett
What A Price,Fats Domino
Workin' On A Groovy Thing,The 5th Dimension
The Race Is On,George Jones
Dancin' Holiday,The Olympics
Primrose Lane,Jerry Wallace With The Jewels
Keep On Trying,Bobby Vee
Sherry,The 4 Seasons
Sunday Sun,Neil Diamond
Shotgun,Jr. Walker & The All Stars
Right String But The Wrong Yo-Yo,Dr. Feelgood And The Interns
No One Will Ever Know,Jimmie Rodgers
"Baby, Don't You Cry (The New Swingova Rhythm)",Ray Charles and his Orchestra
I've Got Sand In My Shoes,The Drifters
It Was A Very Good Year,Frank Sinatra
Who Do You Love,The Woolies
Whose Heart Are You Breaking Tonight,Connie Francis
Don't Ask Me To Be Friends,The Everly Brothers
Ease Back,The Meters
C'mon And Swim,Bobby Freeman
"Yeh, Yeh",Georgie Fame And The Blue Flames
If You Wanna Be Happy,Jimmy Soul
I Can't Do It By Myself,Anita Bryant
Volunteers,Jefferson Airplane
Paradise,Sammy Turner
Show Time,Detroit Emeralds
Caterina,Perry Como
I Feel A Sin Coming On,Solomon Burke
All My Loving,The Beatles
Yellow Balloon,The Yellow Balloon
You're Nobody Till Somebody Loves You,Dean Martin
Happy Heart,Andy Williams
Just For Old Time's Sake,The McGuire Sisters
Alice In Wonderland,Neil Sedaka
You're Gonna Make Me Cry,O.V. Wright
My Heart Skips A Beat,Buck Owens
Mystic Eyes,Them
Brown Eyed Woman,Bill Medley
We Love You Beatles,The Carefrees
Ups And Downs,Paul Revere & The Raiders
Sunshine Of Your Love,Cream
My Hero,The Blue Notes
She Cried,Jay & The Americans
I Fought The Law,Bobby Fuller Four
Them That Got,Ray Charles and his Orchestra
I Really Don't Want To Know,Solomon Burke
My Daddy Knows Best,The Marvelettes
Hawaii Honeymoon,The Waikikis
Jingle Bell Rock,Bobby Helms
Back Door Man,Derek
Morningtown Ride,The Seekers
Do Something To Me,Tommy James And The Shondells
Sweet Dreams,Tommy McLain
The Alley Cat Song,David Thorne
So Long Dearie,Louis Armstrong
Unchain My Heart,Ray Charles and his Orchestra
A Rockin' Good Way (To Mess Around And Fall In Love),Dinah Washington & Brook Benton
Baby You're A Rich Man,The Beatles
You Can't Judge A Book By The Cover,Bo Diddley
Good Time Charlie,Bobby Bland
I Saw Her Standing There,The Beatles
Scarborough Fair (/Canticle),Simon & Garfunkel
A Corner In The Sun,Walter Jackson
Still,Bill Anderson
Where's The Playground Susie,Glen Campbell
D. W. Washburn,The Monkees
I'm Your Puppet,James & Bobby Purify
I'm Gonna Love You,The Intrigues
Abigail Beecher,Freddy Cannon
Fortuneteller,Bobby Curtola
Brother-In-Law (He's A Moocher),Paul Peek
The Cha-Cha-Cha,Bobby Rydell
Georgia Rose,Tony Bennett
The Beginning Of My End,The Unifics
"A Little Bit Me, A Little Bit You",The Monkees
The Folk Singer,Tommy Roe
Drownin' My Sorrows,Connie Francis
Both Sides Now,Judy Collins
Love Me With All Of Your Heart,The Bachelors
Hi Heel Sneakers - Pt. 1,Ramsey Lewis Trio
I'll Make Him Love Me,Barbara Lewis
Get Away,Georgie Fame And The Blue Flames
Georgy Girl,The Seekers
When My Little Girl Is Smiling,The Drifters
Bongo Bongo Bongo,Preston Epps
Judy,Elvis Presley
