Behind Closed Doors,Schematics for Gravity,spotify:track:7gwQJRBoAP28Cb0SMaH04K
ÃÂÃÂ°ÃÂ¼ÃÂÃÂÃÂ,Arktida,spotify:track:1bs8kaMSG738H5gKD2psTt
Shadows,Lunatic Soul,spotify:track:6G1aTPcTjyRAaAFTUfqx6R
Inside Out,Dangerkids,spotify:track:1tWoGszhi84GsLHB7zIP6H
Reincarnate,Motionless In White,spotify:track:4vVUoi4U6ikqH2wIoE2fmG
I Am the Hurricane,Dee Snider,spotify:track:2cMkG9cyIxXWPJHqAQ4wgT
Incarceration,A Swarm Of The Sun,spotify:track:5VDfyyXGxZmMbFx8aZ78rm
Victim Kin Seek Suit (2016),The World Is A Beautiful Place & I Am No Longer Afraid To Die,spotify:track:7wZgD9tGt1vQ55ZGcoHd4t
The Voice of Conviction,Cypecore,spotify:track:3qfQBQjrS7uD4Z1q3l4ELo
Stick Up,grandson,spotify:track:5ZSKZ0wMdlMi4bQ3XZXXsp
Sarcophagic Frenzy,Cannibal Corpse,spotify:track:6ykdfUPO7cWprVUjIbIgwI
Black Storm,In Mourning,spotify:track:59yYgpdPg6SJipVEaoOvUW
"Caught Series, Pt. 1",DeStorm Power,spotify:track:0BLgV9dLmfBvtP5NE2yjHZ
He Ain't Goin' Nowhere,Jennifer Hudson,spotify:track:4OwHmAUGC4UdKj2bbLA3IP
I Was Waiting For You,Nick Urata,spotify:track:1wXVbkTESH40afh6OF5es4
Aetherion Rain,Mechina,spotify:track:6esJJvfTOMdM3EKvYgITiE
AlamÃÂ¼t,Year Of No Light,spotify:track:5UOephZk4xKG3jLS3zoocT
Hypnagogic,Rosetta,spotify:track:20g8yr2HULNQKdclLUhril
Science Will Save Us,Exxasens,spotify:track:4PM7JY1wseqqzWjClATJ4L
Prurience,Red Apollo,spotify:track:5Z8NKFWzFQUbKnQBjMruxU
The Light Behind Your Eyes,My Chemical Romance,spotify:track:3HyDpKAuR3e4l6QB7hSB2l
In The End,Black Veil Brides,spotify:track:2RxqHa7EgbKHEjYav48eXX
Motion,Emotional Oranges,spotify:track:00RvSXTJpG13nMJRc802kO
This Is the Story of a Girl,Jagged Frames,spotify:track:7gsNMqcuNcY7ulKJM0E0VQ
Night People,Deafheaven,spotify:track:7CtHB7eUndBCHYFi0NLN4S
Signaling Through The Flames,The American Dollar,spotify:track:2GS6isvr1UVSIhvjBLX925
DVOCEAN Remix,Night Grind,spotify:track:4vmjeaFtd5W4ETLhQsBNVJ
Under Close Surveillance,Lost in Kiev,spotify:track:07RCbqd3CN06b6al4bj3y6
Johnny's Revenge,Crown The Empire,spotify:track:2xoG88poPOqbdDx89hEkLk
Count Me Out,Chiiild,spotify:track:0hW6UzdP6HdPS1ZT8Qf2zG
"I Love You Baby, I Love You Doll",Parekh & Singh,spotify:track:1uC8CoidgacQzx9f01n73h
Trials,Lunatic Soul,spotify:track:3zxdYJpTeTKsCqeWUUb0lm
The Ungrounding,Earthside,spotify:track:1jEZtz2b03ZxZcT1KBmI8Z
The Self-Made Man,Opium Warlords,spotify:track:0KAaM1LAhJXxVjHeEMi03B
I Know You Stanley Milgram!,Long Distance Calling,spotify:track:6faTlkAHlblN3dHcOEXT4d
Featherweight,Sleevenotes,spotify:track:1csppukjQQcfu9lvMf4QUo
Twins,I/O,spotify:track:5ACHBFXxdjdEzjCd14yZOM
DÃÂ©paysement,Ciconia,spotify:track:4STcsYhtOBITmrT2GuTNpT
Stay Here / Accroche-Moi,Oathbreaker,spotify:track:165iULov59SGk2fJViBWrT
Emotion Zero,Clawerfield,spotify:track:4JvKyK8wYNzqtrG1X4IwSQ
Autumn Song,God Is An Astronaut,spotify:track:4m55btBd5hMnrfAyfjCGcU
Through the Leaves,Alan Gogoll,spotify:track:2B0fRCmsEl9hxWpA8Yh41q
90 Degrees,Yazmin Lacey,spotify:track:46T4UTffeX2GrfqAU1hGjZ
It Won't Kill Ya,The Chainsmokers,spotify:track:5xhJmd0I15jFcEdqxfCzKk
Oro,Cult Of Luna,spotify:track:2wfGkzSQMYnYsbIhD3NtkH
Eclosion,Alcest,spotify:track:4wlm6FOgtNK1QI15qeaKIv
As Each End Looms And Subsides,Red Sparowes,spotify:track:3ktT0Z44Pe1btD39aeRQ8s
I'll Follow You,Shinedown,spotify:track:0ILR5GMSzBRp2LrI8GX1Si
Eat Your Heart Out,Outline In Color,spotify:track:634a7n2Xhvif6KMJ3FZNyR
The Call to Orion,In Mourning,spotify:track:1rbfCsj5x84ozBCHxjgSLZ
The Synesthesia Signal,Mechina,spotify:track:2yeyOZpdXzymVFo7ZENlly
Route One 331,Sigur RÃÂ³s,spotify:track:72scqpzCK2bUsnABOGmFh0
Fudo / the Immovable Deity,Rosetta,spotify:track:54YIwHrnJCC9R5U60ghyDn
The First Snow,Before The Dawn,spotify:track:7uqHA9XFEEKxP6APxUNQ5F
Nightbringers,The Black Dahlia Murder,spotify:track:2lR3REI1dq2Q64d9yeaaGN
Our Hero Seeks the Villian Within Us,Cmn Ineed Yr Hlp,spotify:track:5BXzjJdZDensvb1luhGaXF
Droni,Progenie Terrestre Pura,spotify:track:4DT7iIPkhrgNlNJe09vPF3
War Eternal,Arch Enemy,spotify:track:0WZZENH0kt3O2cBE8q5IRq
Qaqortoq,Raubtier,spotify:track:4lV0NPhjUvxf68p1ojZ6M2
Like a Rod Stew Your Heart,Kamandi,spotify:track:35fe76kFpmEd06K1jxEMtA
Gyre,Latitudes,spotify:track:43jI5LRWA8R6wyup6Nqc01
make believe,lovelytheband,spotify:track:1NrhZWxjZef6PryMR9RLVP
The Light That Left Us,Set and Setting,spotify:track:2svrTkGtkJo52i74SnyIYO
Ancient Sorcery,Eldamar,spotify:track:5vdPe4GWv49KgwSpJC4Zds
Nicely Done,Wild Party,spotify:track:0cLWwUbcScGETTnMR5Qngp
Our Fortress Is Burning... I,Agalloch,spotify:track:0v48hYb9QO4llpNOPBwlO5
Come True,khai dreams,spotify:track:7hqL3TkHYyamoTR8mTHbKc
Ayako,Devin Morrison,spotify:track:76Et1o1983zFx9YgCFwfdZ
Svefn-g-englar - Live,Sigur RÃÂ³s,spotify:track:6IGanUxtt3CGFiJLFglGxr
Sunset,Daylight Dies,spotify:track:7KI357vFv8RSaUUzTHRfno
La Terra Rossa di Marte,Progenie Terrestre Pura,spotify:track:5uG29VniCRimWYYTyuVS4b
Phoenix Rising,Before The Dawn,spotify:track:6mOJwY1766Vc5r9KSqF3Fi
Someone Else,Emotional Oranges,spotify:track:5SlWp6G6A5BYhzzRYb24NN
"Lobotomise, Dehumanise, Negate",Acrania,spotify:track:6Pgtsni700HlCPTKwn6xkF
Stupid For You,Waterparks,spotify:track:48ocCWNlCS9kFS9Q6dCYj1
Baby Blue,Deafheaven,spotify:track:5mFZdkeQqQiXDceXuqxlwE
4AM,Melanie Fiona,spotify:track:3vMIAawCfJdR6A86JGqLc5
On the Wings of Nefeli,Mechina,spotify:track:2ZJwBO0fLrMHT6RRdSAnSz
the world was ours,Kupla,spotify:track:00rwNfpvpelUqypHGOQ7h4
Origin,Oathbreaker,spotify:track:3uXLszZMDlai3HFy5yT2L7
Watcher Of The Skies,Omnium Gatherum,spotify:track:63ZGpU2TOC10e5kBd2OwKH
Our Lucid Dreams,Red Apollo,spotify:track:5jaXamqYiF5mri2d6Q1Z19
This Garden These Trees,An Autumn for Crippled Children,spotify:track:6GtXtYb1LaXn6lyYxPDOTC
Trails of the Earth,Sojourner,spotify:track:1nTcd6olfTMqf3DlYHF46x
Miracle Man,Oliver Tree,spotify:track:6VWnV3to6fZdaLQyhhLPRE
We Wept,Bereft,spotify:track:1PXPvnG6wREVelO000qz1M
Traced In Constellations,sleepmakeswaves,spotify:track:66VqEn2Xyt5tu1wIvqFBzw
Creatures,Handsome Ghost,spotify:track:343Weo9B0xnog7hc7JXwvR
VinterstrÃÂ¥ket,Sejd,spotify:track:5Gcm4Pznn5yFaLogqR2Z5b
Union (Slopes of St.Benedict),Sabaton,spotify:track:2VIzbVJG17dQRWauNrVe0K
She's My Kind Of Rain,Tim McGraw,spotify:track:33ohcIO07vMuvnxVRlrWed
Crucifier Avenged,Cannibal Corpse,spotify:track:5IblssBOKZZIpKpm8KVn9P
Doses & Mimosas,Cherub,spotify:track:44CZRkOxv7UItaAUmh8PgN
Developments,Hands Like Houses,spotify:track:596uoOiPqMKJTHyasCFZPW
Electric Crayons,The Samuel Jackson Five,spotify:track:2htMqRGs8SNcqdDNC5Zhde
Highway,Chelsea Wolfe,spotify:track:1V1uny3j8xUA4nvHbZdjIo
Autumn Again,An Autumn for Crippled Children,spotify:track:4k69OrqEAe5AsgB82QRgXg
Dual Existence,Enshine,spotify:track:3JNaZG8k0uogqSstTCKdwT
Punk Rock/Cody,Deafheaven,spotify:track:7DqOHh26YDaq5DCIbMJiLQ
Hymne til Havet,In Vain,spotify:track:1HzTwNstswCVS9LBpDhSnD
Mt. Rainier,We Were Black Clouds,spotify:track:0GDjoBBQJkVMU7itNLpsN5
Are You a Master Too?,We Stood Like Kings,spotify:track:2lSLZXgVisFwXOvXkaJCqt
MANTRA,Bring Me The Horizon,spotify:track:7dRj3sTBYkNbEx5kdNHriv
Pretend,Bad Suns,spotify:track:1tPA4LC9D9AQpWeY4G8RVY
Who Could Say,Omnium Gatherum,spotify:track:3bXFYhOlGVHVNzKY75sF0h
Wolfchasers,Suotana,spotify:track:5IB8GpeI0moJX6oWXEXVYi
Alright (frick it!),Judah & the Lion,spotify:track:0guJsHG67oNPEtZCIHfMxm
You Have Been In The Shadows For So Long,An Autumn for Crippled Children,spotify:track:2PabvLilLsaT2xEpErJsTo
The Black - Live at Nosturi,Before The Dawn,spotify:track:5vakAqbnM3dQJpACNaJB1D
Heroes,Countless Skies,spotify:track:7fk4LgTkzUMoSGFzBZzVMe
The Galaxy,Metalocalypse: Dethklok,spotify:track:15LWppLETHFjpcjSKkbFLt
Baby I Don't Mind,Sunni Colon,spotify:track:40YkgUfMvXowQd8WuwCqJG
Deus In Absentia,Ghost,spotify:track:6cuIOAQhJmet8SB0toR8xl
Visions II,Fractal Gates,spotify:track:2ONsWXgSrPwoDYd0XdVupx
Summer Eyes,Airplanes,spotify:track:6d0bFFcIa9oflSuzdjETiN
Circle of Life,Lunar RÃ¢ÂÂ¢AÃ¢ÂÂ¢E,spotify:track:6q44hsVA6PwiK9dB5Rv1qE
Aeons of Valor,Sojourner,spotify:track:3quvBqq3XWa1hSxrvj4Uzr
How Far?,Bob Lemon,spotify:track:3n48OjG3BB7c7cKifXD5Mf
"All Is Violent, All Is Bright",God Is An Astronaut,spotify:track:568nXF19QXYPZnQ6XSkuSH
Sweet Deliverance,God Is An Astronaut,spotify:track:7oHlIqdeAOAVEfJ3D6a7qz
1000hp,Godsmack,spotify:track:3NW1h8l6EY5N6HNBL83S4V
Rise,Clawerfield,spotify:track:4DztlVXwka9XFVFiC5QtrR
Deconstruction,Witchcraft,spotify:track:5sLrsgPP8bGWfz1g332qnE
All the Ways Love Can Feel,Maxwell,spotify:track:3Jay9t9IkmXwDpxJNpBEiZ
Evelyn,Volbeat,spotify:track:7yasPVsdicinNZys8xZXXY
Stay,Mayday Parade,spotify:track:5qFmtU2b7EvbhFG8NZOffH
Life Eternal,Ghost,spotify:track:1RztcUlBWj8YXi7TakLbtZ
Ashley,Escape the Fate,spotify:track:6tO1amT2NLvgsBzBhHOR1S
The Eclipse,Fractal Gates,spotify:track:2FgTHQeTlr9i9zz6iXxYsG
Eyes Behind the Wall,Orchid,spotify:track:2A7a5jIlIe84NZnhChHVsT
Confluence,Pray for Teeth,spotify:track:5xv3FLM1iaoDbQdVLALcJS
Simple Death (Demo) [Bonus Track],Chelsea Wolfe,spotify:track:6wpy0SDY76dhR7Wg6fSXT0
I Drive the Hearse - Live,Porcupine Tree,spotify:track:5yeF0yUBdgODxBMmkU8fMU
Hurts So Much,Sam Setton,spotify:track:7gEZDJkYhZEGf4KC1hP7Au
L'angoisse du veilleur de nuit d'autoroute les soirs d'alarme ÃÂ  accident,Year Of No Light,spotify:track:2G0XuURX20SGszbzLwmyD8
Wide Awake,Grizfolk,spotify:track:1SDqL6BVIaBtujdQkUBNIQ
Whatever You Want It To Be,Palisades,spotify:track:6NP8QhnIa2TrI5inxHW4Ww
Scene Kya Hai,Nucleya,spotify:track:1Tm8tDWXPkddbkyALZN8Y6
The Reverie II,Bossk,spotify:track:0jy8Ssjl3r9YBZYpEEXsXF
For You to Know,In Mourning,spotify:track:6leOur59t7bZAAxHkLzXTc
The Light in Your Eyes,Pray for Sound,spotify:track:6XAROMDB8hgYM9BBmZdViX
Fucking Lifer,And So I Watch You from Afar,spotify:track:0q4yWngT27liigyoSRMLsS
Sheaves,pg.lost,spotify:track:6hrLb9qNxKnuq4j0IQywsR
Post American World,Megadeth,spotify:track:50taHrwCGO0qr5mo0yqYyk
Into the Abyss,Lahmia,spotify:track:6w1nKcicxVD6aImsVrADxi
Feared and Hated,Mustasch,spotify:track:532dGhnmHwCdOn38lx4sQn
A Celebration For The Death Of Man...,Agalloch,spotify:track:7azIrwryTcSvzVeP2d5z7g
Atacama,MÃÂL,spotify:track:4tFQP7lsH2zjqkpEiq50rZ
Separator,Radiohead,spotify:track:2rA36OZNb3LkvqcNro1ugK
Quartered,Russian Circles,spotify:track:7xwkSzUv6Dyqwlf7dKwBvE
They're Coming,Lost in Kiev,spotify:track:2z8E1ViUlVHutibCTPJsA0
Gave Your Love Away,Majid Jordan,spotify:track:3V35bKSSm4usoSPjdaRGMx
Edelkroone,Amenra,spotify:track:7FsV9vAb38xZ6oCFWieeaf
Black Heart Rebellion,Insomnium,spotify:track:2KjFaojprJLYjODIJvwjru
Struggle for Life,Hopelezz,spotify:track:5HNqq0rzx5lr2cxLLUi4rg
Lean On,Major Lazer,spotify:track:5bcYCYn63zNOjBv3KPOLjd
Green Is the New Red,Killbody Tuning,spotify:track:2V7dLC4ZCCyzMEmnUIKCGE
Funeral Dreams,Harakiri for the Sky,spotify:track:6zphMejL9dUZJ8aF0BMM2v
Gum (Bonus Track),And So I Watch You from Afar,spotify:track:0mchsOv14Lm0wspCpBFvUp
DÃÂ©tente,Rosetta,spotify:track:1j2vYoX0wNztBjWTwT2Cx3
Sundrowned,MÃÂL,spotify:track:6JY7OPH65RjFYSul0FTqau
Nearer to Dust,The Sound of Rescue,spotify:track:4u0nBStIm2k6uJwplBrOEa
Departure,Frames,spotify:track:2n4EJEYVBM6ypDhT9W0Ubz
Waiting and Waltzing In Airport Terminals,Industries of the Blind,spotify:track:53qN0sZdm95r7yuEF4TUt3
Come Undone,My Darkest Days,spotify:track:4qR4J8QRTeN0W8Rp5nVdzi
Return to Lemuria,Visions of Atlantis,spotify:track:2qV5w892Sim7mWmDqqsm2b
Float,Kasan,spotify:track:042PluttLW0QxqAe84bFyD
The Worst In Me,Bad Omens,spotify:track:2HsYjR4rBa38aePVMWL3zb
Lost & Found,Lianne La Havas,spotify:track:36BoIuRdJqXhjYrmmrKKse
Timebomb,WALK THE MOON,spotify:track:6GqRl2u7LIW93T8Vi5LnXU
City Life,Redlight King,spotify:track:6r0ZDACdOeq6pw7upHBbYd
away from you,slenderbodies,spotify:track:3JqTK7LnmyzamG49iptG4h
Stina,Suffocate For Fuck Sake,spotify:track:0HJQTcmZjUnMlAZJf0ehrL
Winter Night,Eldamar,spotify:track:6p1wEm2RUqR2R7RkCYJzru
Blood for Blood,Hyborian,spotify:track:609kMLnLtboH66GYRgyPVI
Reticent,Anton Belov,spotify:track:3PycYhG0BnRYbWUCD0L0M5
Betting On Black,Graves at Sea,spotify:track:3yJByLh9Rrc84oeQCsDFtj
Crush Culture,Conan Gray,spotify:track:2sHwSBNDZN2yjCtgwStYt1
Abide,Fleur de lis,spotify:track:3D8UieIY9Uj7P5Ld5Tmv4T
Erebus,Mechina,spotify:track:2jSoSrUZ1kWxeCWOLBVfwm
"Champions of Disturbance, Pts. 1 & 2",Crippled Black Phoenix,spotify:track:3kejnyRK3nU4LfR9522F1G
Dyatlov Pass,The Moth Gatherer,spotify:track:4NVuIotDxpwA5vFirOOQ99
Saturday Night,Suede,spotify:track:5WrzuwvHGn9qa8qA7kXCi1
Bitter,Ashbringer,spotify:track:4ZrKzzC9f2bWZzBehUZUvg
Helios Erebus,God Is An Astronaut,spotify:track:7aoo1BL9EG19Px3NZqmwa6
In War And Pieces,Sodom,spotify:track:1wEIdJo0Dm2AaMouDajNCd
Torso,Grouplove,spotify:track:2DiFhVuuOEckrMc5FwX1Xd
Planetfall,Mechina,spotify:track:7K8PcvhYHZodfjuICBjo2b
Coffee And Unicorns,Henyao,spotify:track:3Vj0LtsMuLPGXsQVjkqlQC
Le rire mauvais des enfants sages,Year Of No Light,spotify:track:2jaGHkbjv4Tu9876pdngNa
God in Jeans,Ryan Beatty,spotify:track:1pu4luiWwVAcJRoCuqJfWg
ZanzÃÂ­bar,Toundra,spotify:track:0ROn3iNnmqazyusNklB7Kf
Came Out Swinging,The Wonder Years,spotify:track:206qxxvb6LcAFzoIGu6ThG
D Rider,Harvestman,spotify:track:2Kyc0u5LeVZuzYAC1laIXi
Simple Death,Chelsea Wolfe,spotify:track:51Fyac1ooF3KDegWe4cwY7
"Caught Series, Pt. 16",DeStorm Power,spotify:track:3Zl3dz5VACmsVN0hVJZyMx
See You In Hell,Electric Wizard,spotify:track:5gG15aEI4zv1hohsjFBhtD
Route One 300,Sigur RÃÂ³s,spotify:track:4L8R5fPVNmdnyT38TLOiDG
Overthinking,Acid Ghost,spotify:track:0w2kfnU1PFKxjmZFQ1J1X8
Carved into Shadows,Downfall Of Gaia,spotify:track:2Z0HdNngcgMGULGeSJ0VUj
Agneya,God Is An Astronaut,spotify:track:5QE4CfHyKFON5Qxkn4Fm81
Nothing More,Andrew Simple,spotify:track:0KBKoNfIznccgapfmHqcDT
The Iron Law,Mechina,spotify:track:1SwxHgsphPX1h3e8nEcUZo
Body,The Foreign Exchange,spotify:track:54VirY7oRlOdp4G9AdT2hT
Kids,Kyle Dixon & Michael Stein,spotify:track:68gzf3AleOyt4NlKwpV0MY
Be Legendary,Pop Evil,spotify:track:2mVFo8BJ6ZPh82QAOpCUbT
Forever Disconsolate,Sorrow Plagues,spotify:track:5cJJSPY4w2AZrS9fcN0PLV
Kiwi,Harry Styles,spotify:track:33SNO8AaciGbNaQFkxvPrW
Where Have You Gone,Christoffer Franzen,spotify:track:2cTHks1h9zqa4f0kjuZL5w
Nocturne 1985,Rhian Sheehan,spotify:track:77rLqd7UkR67gsEcsQ6rAr
Stabbed,Black Therapy,spotify:track:3bOhqGo8LZoZPnniBQyrEJ
Fish,Craig Campbell,spotify:track:5XSMEz3plMjaDETZa8F7uz
Neophyte Visionary,Rosetta,spotify:track:2oxNu4yOGJT6ZwWwvvcnUc
"The Moon, the Stars and Everything Else",We Deserve This,spotify:track:6BRLsqlUHIlIxb4DOQFDmK
Ohhh Baby,Flamingosis,spotify:track:2xCiGZZOLGodAsNJi3lHBc
And Death Shall Have No Dominion,This Patch of Sky,spotify:track:45k5kIT6lOZWVukNss9NWn
Phoenix Down,The Unguided,spotify:track:4eJROgLA6PuPaoVvd6mFze
Chime Scene,Stephen Green,spotify:track:5C1dE8jWZpo5AeShqkJFgr
ÃÂ©,Mesarthim,spotify:track:4FqX4tANd5zQ1T78tfg8Yk
Ghuleh / Zombie Queen,Ghost,spotify:track:7icTGEOi1kOOBmiUbxCDd7
casual sabotage,YUNGBLUD,spotify:track:6tgf0nmBjFPrkk2CztA3zD
"Visions, Pt. XI",Fractal Gates,spotify:track:08OWTVnZIr9kQFW2upweTh
Your Own Reality,Kai Tracid,spotify:track:1sDesAUsYOaaxcBU8rPQMa
Private Presley,Peach Pit,spotify:track:40d4m1eI0erCRKLXz55RtT
Incense & Iron,Powerwolf,spotify:track:5KDcHol0FbJZCmNivYabkJ
Turning Into Dust,Schematics for Gravity,spotify:track:69pX0MNW8QYGOwgqvlgnvj
Our Darkest Day,Nine Lashes,spotify:track:1QoposgY8HBPL43Hze5Mxa
Route One 332,Sigur RÃÂ³s,spotify:track:75ZzUOyFuwSEWRSCYN7IM7
Blue Rose on a Windowsill,Slow Meadow,spotify:track:0j0Lg9dremkBzlGDwNTyMb
Sweet Burning Melancholia,Silent Whale Becomes a Dream,spotify:track:5lFUknjqpJHg2LebGDAA6p
Forgotten People,We Lost The Sea,spotify:track:77o5uw2FN9GRHfVGjwxkrE
Intro Vortex,Toundra,spotify:track:4J8WPcdzSOLi6AHPdd2IQL
Bound by Time,Fractal Gates,spotify:track:1rX2uZdsNVakKIRRR2PBBP
Set Fire to the Rain,Adele,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc
Cold,Omnium Gatherum,spotify:track:6ZS3a39cTG50XixvPB3NNb
Welcome Home,The Pox Eclipse,spotify:track:5HJbH9NGmBFsvQAJ9x4GEc
Crawling In The Dark,Hoobastank,spotify:track:5yifpdoey6bRSQAoheU5kt
Flashback,Sky Architects,spotify:track:6uI6NmypdDAtJAnTqMw86t
Nothing but Black,Chine,spotify:track:13lwxnOGGQGciFHt8sBK2T
Watchers,Mayhem,spotify:track:09WTaYjud5bJgKFGWEPlmn
"Winter's Gate, Pt. 7",Insomnium,spotify:track:2jJPNBH7gCkW3elj5ndjbt
The Eternal,Bury Tomorrow,spotify:track:0GgHCU3ox7tznFYWTXhRYb
Right Way,Attic Beats,spotify:track:52USaTaK91hugQqckLiTCi
Eye Of The Thylacine,The Unguided,spotify:track:2c7bIEB2Dey0Qyye7h5E9C
Find a Way,Quiet Arrows,spotify:track:63N91kY6kRA9AEkRat9li0
Hellrider,Sabaton,spotify:track:6TmwNLXCeIDA5h71YpvVUA
LebensmÃÂ¼de,Violet Cold,spotify:track:5UhI5MtHDgIxMRguFgFtGd
We Drove Through Endless Night Beneath Blinking Windfarms,YNICORNS,spotify:track:4YWDZroTGP7x5grLumOirX
Wait to Exhale,So This Is Suffering,spotify:track:0b51dXqCWPVZJIMMNgrgD4
Lebaron,Russian Circles,spotify:track:6FrTt5f5kfmwUQ0iLcmfhw
Seething with Disdain,Dying Fetus,spotify:track:0fOWiq3wEx8bkg06iDNe4F
New Fire,Sent By Ravens,spotify:track:1uAnbQOgbO1Q7J479ElNp6
Good To Me,Emotional Oranges,spotify:track:1JpzpEes2HzdsBZsYRXBxI
Drown the Old,Mouth Of The Architect,spotify:track:2gBr3gwRhWcErQ8Ymngm7I
10 Silver Bullets,Swallow The Sun,spotify:track:77mpCaI3MfsB3g6VZv7rVt
Sink Into Sin - I,Oathbreaker,spotify:track:7DffbojQ4K3DlqSEVOq0qt
Battlefield,Lunatic Soul,spotify:track:1TFEZLxilFVNRg79Wo6xjf
Away,Alcest,spotify:track:3p8LWsTO3sy5ET3HZ6KOzW
Goodbyes,Jordan Rakei,spotify:track:76aKUNLT9a9Qc0dknw0Ta4
Waiting to Burst,Eyes Wide Open,spotify:track:1R5yCkL0C4AruEpdCu09f5
Horsetooth,Lehnen,spotify:track:2L16dP9uUIeKPTlFjM88Xv
Perception,Violet Cold,spotify:track:3ad4I5f7dmLtrsSvIcx4vS
Pitch-Black Universe,Before The Dawn,spotify:track:5YevDmpiMhiBFlhTf85zSp
Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,spotify:track:650OeHTLxZAQmb4aEbGmaA
Survival,TesseracT,spotify:track:6dBlKMdxHqFMUXEsiug15a
What Lovers Do (feat. SZA),Maroon 5,spotify:track:4nYsmWkuTaowTMy4gskmBw
Einharjar,King of Asgard,spotify:track:0zxh8RyOVBL0sDvB8ytDY1
Tune Kaha,Prateek Kuhad,spotify:track:1gWtHDe403RuyZqhvSRcv8
"Godspeed, Vanguards",Mechina,spotify:track:2y3l9lzh3JBkhyf4gnQz2o
Emerald Rush,Jon Hopkins,spotify:track:5S3F5GL8LASIjPg2PMiU1Q
White Palace,Omnium Gatherum,spotify:track:12JxpD8J7GiFZOYpkGnl2E
Why Would I Want To,DeStorm Power,spotify:track:33EwBMd2WZSxPHhvHnSeF5
Heading Home,Astralia,spotify:track:2ZpbRg5yfz0KeHYu8xSZy8
Feel the Misery,My Dying Bride,spotify:track:4Iwl76Tygtg9i9cz4BVzlO
Call Of The Winter,Wolfheart,spotify:track:1I1uPBHoimJg3q3WU5WhXE
sky to you,luvwn,spotify:track:2tz8CiWo4VEwNbgyOsHsoY
What Are You Waiting For,Disturbed,spotify:track:0Q4zzvZA2anhHTs0zjwQhy
How High - Remix Instrumental,Hydrogenii,spotify:track:0txBrbqYqFGspz6m3qUnaO
Strange,Sarah Hudson,spotify:track:6GXQBwl3PAw0GoJHc5ssTa
Speeding Cars,Walking On Cars,spotify:track:4wLvmlgcHW5ZkNERDIDv5H
Watch Me 2012,DeStorm Power,spotify:track:3EqnLi6esyfO65sg0qBEEK
We Are,Hollywood Undead,spotify:track:05c0LG7DakbvX0gYbBHjPP
Wake up Everybody (feat. Common & Melanie Fiona),John Legend,spotify:track:7lVxWMH0C3Bj8b8JLkh9EN
Like We Never Said Goodbye,Clay Walker,spotify:track:38UuGYHwksjl0mnwfoEYYU
Singularity,sleepmakeswaves,spotify:track:2z15kjNOzyNbf3XJXgRRWw
Acceptance,Sorrow Plagues,spotify:track:0Y6cS9bZtTfjrNQ7y9yPQq
Please Remember,Deafheaven,spotify:track:7rGdHfrxaHWIpH6UjlvWZN
The Vestige of Thorns,Pillorian,spotify:track:4Jx9h0gNLONwYkG25lZij8
Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,Radiohead,spotify:track:3cual6JOG286qZJmCxKRAT
Vehement Pursuit of the Abstract,Cmn Ineed Yr Hlp,spotify:track:5sVn1jIaJTW8kyImny4YZ8
Rising Tide,Red Moon Architect,spotify:track:2vecVcBgsSr1sW5cAJ81Nr
No cow is sacred enough (all game is fair),Baulta,spotify:track:46IR3ALM1gIY3rx9PBatFb
Melt The Ice Away,Megadeth,spotify:track:6vNHyHOOmrxECQECANc8Ol
Sabotage,Cancer Bats,spotify:track:0aCPC1aYw1YFZ0aL9AvTe7
The Future Must Be Met,Mechina,spotify:track:7xe0T7TV1u1L2in9WKQyDJ
Eyes,SION,spotify:track:26wYFQuH8P7uGsWLzrjiov
Quietly - Rerecorded version,D-A-L,spotify:track:4RTA6f6mQ9MHyNwNLR3SyM
Saved,Inward Oceans,spotify:track:6dlCnoN1KMFRfkIzntV2HL
Regeneration,The Artifact,spotify:track:0EmBbsgmYYw9F2Udi0gohV
Sonoma,Glories,spotify:track:7tM6Wh9O1bJ5gN7AZYJFPZ
Quixotic,mell-ÃÂ¸,spotify:track:24GJDnomVpx18w0EvuHZDX
Confusion,Metallica,spotify:track:7hzf4QSWLQLSUOTy7uwrxy
My Childhood Friend,Dorena,spotify:track:3bKpKeDQxu60xYxcodlE4o
Dissolve,Kllo,spotify:track:5K4kFMW5RAPkEeCaPKEYd0
There Beneath,The Oh Hellos,spotify:track:1z5HldAnyvf6oNnzig2xV5
Mute Is My Sorrow,Insomnium,spotify:track:3YUrNLlhpLwkAvsvzN4VDF
Kill the Thing You Love,Sleevenotes,spotify:track:7oSFlVZluiJRmuNd92CjfD
2live4,April Rain,spotify:track:0gJoEtQezsa5Br2HPwYtsP
The Great American Death Rattle,Youngblood Supercult,spotify:track:2idNfRGfCw4ZAmIwHMBaUR
Harlem,New Politics,spotify:track:573latfTMO7SpGtStVrQx5
Chasing the Line,Fractal Gates,spotify:track:1ozfedWSRfhdvO6phvnE5d
Solace,Countless Skies,spotify:track:0Q19s7clgT2mmUHWKvRHQz
Grey Days,Chelsea Wolfe,spotify:track:0rQ8xDMFBFTDm9YY2cAJ6n
Hold You Back,Emotional Oranges,spotify:track:077vXHd5B0Zbdiui4ajQme
