"I'm Dreamin' (From ""New Jack City"")",Christopher Williams
How Do You Like It?,Keith Sweat
Second Chance,Tyler Collins
Around The Way Girl,LL Cool J
Did I Shave My Legs For This?,Deana Carter
Got To Get It,Sisqo Featuring Make It Hot
Love No Limit,Mary J. Blige
Bedtime Story,Madonna
Forever Amo'r,D'zyre
Woof,Snoop Dogg Featuring Mystikal And Fiend
Vibin',Boyz II Men
This Used To Be My Playground,Madonna
Forever More,Stevie B
People Everyday,Arrested Development
26 Cents,The Wilkinsons
I'm Not In Love,Will To Power
Pets,Porno For Pyros
Place In This World,Michael W. Smith
Girls Nite Out,Tyler Collins
Angel Baby,Angelica
Blame It On The Rain,Milli Vanilli
The Emperor's New Clothes,Sinead O'Connor
The Secret Of Life,Faith Hill
Step By Step,New Kids On The Block
Back 2 Good,matchbox 20
Supernova,Liz Phair
Living In Danger,Ace Of Base
Deadly Zone,Bounty Killer Featuring Mobb Deep & Rappin' Noyd
N 2 Gether Now,Limp Bizkit Featuring Method Man
Shiny Happy People,R.E.M.
Don't Stop The Music,Playa
I'm Afraid Of Americans,David Bowie
Leave A Light On,Belinda Carlisle
Thank U,Alanis Morissette
A Day In My Life (Without You),Lisette Melendez
The Child (Inside),Qkumba Zoo
Do You Believe In Us,Jon Secada
The Animal Song,Savage Garden
Always,Bon Jovi
The Chemicals Between Us,Bush
Rise To It,KISS
How Do You Do!,Roxette
If You Think I'm Jiggy,The Lox
Freedom,George Michael
Right Now,Van Halen
Forever In Your Eyes,Mint Condition
Girl U For Me/Lose Control,Silk
Always And Forever,Luther Vandross
Stop Being Greedy,DMX
Gettin' Jiggy Wit It,Will Smith
Where Have All The Cowboys Gone?,Paula Cole
No More Tears,Ozzy Osbourne
Paper,Queen Latifah Featuring Apache
Something In My Heart,Michel'le
Leaving Las Vegas,Sheryl Crow
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze
I Miss You,N2U
Freak Out,Nutta Butta Featuring Teddy Riley And Anonymous
Can't Truss It,Public Enemy
"I'll Remember (From ""With Honors"")",Madonna
La Familia,Frost
I'll Be There,Mariah Carey
If U Were Mine,The U-Krew
A Dreams A Dream,Soul II Soul
Enter Sandman,Metallica
Can You Stop The Rain,Peabo Bryson
I Wanna Love You Forever,Jessica Simpson
A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle
How's It Goin' Down,DMX Featuring Faith Evans
"I'll Take You There (From ""Threesome"")",General Public
Power Of Love,Deee-Lite
Poor Georgie,MC Lyte
Almost Home,Mary Chapin Carpenter
Summer Bunnies,R. Kelly
Piece Of My Heart,Shaggy (Featuring Marsha)
Give It Away,Red Hot Chili Peppers
Breathe,Faith Hill
What It Takes,Aerosmith
My All,Mariah Carey
Dazzey Duks,Duice
"Insensitive (From ""Bed Of Roses"")",Jann Arden
Why,Annie Lennox
She Don't Use Jelly,The Flaming Lips
Good Enough,Sarah McLachlan
Microphone Master,Das EFX (Featuring Mobb Deep)
All Things Considered,Yankee Grey
Black Balloon,Goo Goo Dolls
Up All Night,Slaughter
Sweat (A La La La La Long),Inner Circle
The Boy Is Mine,Brandy & Monica
She's A Bitch,"Missy ""Misdemeanor"" Elliott"
Freakit,Das EFX
Love Me The Right Way,Rapination & Kym Mazelle
I Touch Myself,Divinyls
I Have Nothing,Whitney Houston
I Swear,John Michael Montgomery
Me And My Crazy World,Lost Boyz
Butta Love,Next
Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo"
Wonderful,Adam Ant
I Can't Dance,Genesis
The Way I Feel About You,Karyn White
Lie To Me/Something For The Pain,Bon Jovi
That's Right,DJ Taz Featuring Raheem The Dream
Beautiful Girl,INXS
Ain't That Just The Way,Lutricia McNeal
Ruff Ryders' Anthem,DMX
Walking On Broken Glass,Annie Lennox
That's Just What You Are,Aimee Mann
Building A Mystery,Sarah McLachlan
If You Leave Me Now,Jaya
Where Ever You Are,Terry Ellis
No More Games,Skin Deep Featuring Li'l Kim Of Junior M.A.F.I.A.
Stranger In Moscow,Michael Jackson
Blinded By Love,Rhythm Syndicate
More Than This,"10,000 Maniacs"
My Favorite Girl,Dave Hollister
I'm Your Baby Tonight,Whitney Houston
Breakadawn,De La Soul
Where Does That Leave Love,George LaMond
Use Your Heart,SWV
Heart Of Stone,Cher
The City Is Mine,Jay-Z Featuring BLACKstreet
In The Meantime,Spacehog
Back To The Hotel,N2Deep
Inside That I Cried,CeCe Peniston
Walk In The Sun,Bruce Hornsby
Hanky Panky,Madonna
Hey Jealousy,Gin Blossoms
"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five
Just Another Day,Queen Latifah
ABC-123,Levert
Here We Go Again!,Portrait
Music Sounds Better With You,Stardust
6 Underground,Sneaker Pimps
Funk Boutique,The Cover Girls
Never 2 Much Of U,Dino
Hang In Long Enough,Phil Collins
Doin' Time,Sublime
Jam,Michael Jackson
Can U Feel It,3rd Party
Stand Up,Love Tribe
Lyin' To Myself,David Cassidy
Only Time Will Tell,Nelson
Tell Me (I'll Be Around),Shades
Crazy Love,CeCe Peniston
Never Alone (Eeyore's Lullaby),Tyler Collins
Twilight Zone,2 Unlimited
Fired Up!,Funky Green Dogs
Romeo & Juliet,Stacy Earl (Featuring The Wild Pair)
Crazy,The Boys
The Comfort Zone,Vanessa Williams
Phenomenon,LL Cool J
Forever In Love,Kenny G
Have A Little Mercy,4.0
Can't Let Go,Laurnea
Everyone Falls In Love,Tanto Metro & Devonte
Real Love,Slaughter
That's The Way Love Is,Bobby Brown
By The Time This Night Is Over,Kenny G With Peabo Bryson
Club At The End Of The Street,Elton John
Break It Down Again,Tears For Fears
What's Stopping You,The O'Jays
Sleeping With The Lights On,Curtis Stigers
Destiny,Myron
"All I Want (From ""GOOD Burger"")",702
You Better Wait,Steve Perry
Keep Coming Back,Richard Marx
Mother's Pride,George Michael
The Heart Of The Matter,Don Henley
Pop A Top,Alan Jackson
We Danced Anyway,Deana Carter
The Boomin' System,LL Cool J
Solitude,Edwin McCain
Fast As You,Dwight Yoakam
Easy Come Easy Go,Winger
"Miracle (From ""Young Guns II"")",Jon Bon Jovi
Cool As Ice (Everybody Get Loose),Vanilla Ice
Just Clownin',WC From Westside Connection
The Life Of Riley,Lightning Seeds
Bow Down,Westside Connection
Heart Of Stone,Taylor Dayne
Whatcha Wanna Do?,Mia X Featuring Charlie Wilson
Watch Out Now,The Beatnuts Featuring Yellaklaw
Ain't Nobody,Diana King
L.A. Woman,Billy Idol
"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick
Hole Hearted,Extreme
"Summertime In The LBC (From ""The Show"")",The Dove Shack
Gotta Get Mine,M.C. Breed
Part Time Lover/I'm Still In Love With You,H-Town/Al B. Sure!
To The Moon And Back,Savage Garden
Foolish Heart,Sharon Bryant
Rock Wit'cha,Bobby Brown
Change,Lisa Stansfield
Miles Away,Winger
Banned In The U.S.A.,Luke Featuring The 2 Live Crew
Breakdown,Fu-Schnickens
Give Me...A Reason,Buffy
Do You Miss Me,Jocelyn Enriquez
Now That I Found You,Terri Clark
24/7,Kevon Edmonds
We Ain't Goin' Out Like That,Cypress Hill
A Bitter End,Deryl Dodd
Another Like My Lover,Jasmine Guy
The Keeper Of The Stars,Tracy Byrd
When I Close My Eyes,Shanice
1979,The Smashing Pumpkins
360 Degrees (What Goes Around),Grand Puba
Remember The Time,Michael Jackson
Now That We Found Love,Heavy D & The Boyz
Smells Like Nirvana,"""Weird Al"" Yankovic"
You're Not Alone,Olive
Bounce Back,Alisha
Stop The World,Extreme
Girl I Am Searching For You,Stevie B
Can't Wait,Redman
Wishlist,Pearl Jam
It Was A Good Day,Ice Cube
U Send Me Swingin',Mint Condition
Yolanda,Reality
Always,Erasure
Still Waters (Run Deep),Bee Gees
It's Your Thing,Mercedes Featuring Master P
In My Bed,Dru Hill
I Never Knew Love,Doug Stone
The Last Worthless Evening,Don Henley
4 Seasons Of Loneliness,Boyz II Men
Stop,Spice Girls
Love Song,Tesla
Tootsee Roll,69 Boyz
Universal Heart-Beat,Juliana Hatfield
"That Thing You Do! (From ""That Thing You Do!"")",The Wonders
Ironic,Alanis Morissette
Runaway,Janet Jackson
Summertime,D.J. Jazzy Jeff & The Fresh Prince
Across The River,Bruce Hornsby & The Range
Ooh La La,David Hallyday
"Indo Smoke (From ""Poetic Justice"")",Mista Grimm
Then What?,Clay Walker
Break Up To Make Up,Cynthia
Everything's Gonna Be Alright,Sweetbox
I Need Love,Olivia Newton-John
When Boy Meets Girl,Total
In The Heart Of A Woman,Billy Ray Cyrus
Sexual (Li Da Di),Amber
Have A Heart,Bonnie Raitt
Send Me A Lover,Taylor Dayne
"The Earth, The Sun, The Rain",Color Me Badd
I Knew I Loved You,Savage Garden
Take Your Time,Tre
Nobody Else,Tyrese
Knocks Me Off My Feet,Donell Jones
What Kind Of Man Would I Be?,Chicago
3 A.M. Eternal,The KLF
Take My Advice,Kym Sims
Can't Knock The Hustle,JAY-Z
93 'til Infinity,Souls Of Mischief
So Anxious,Ginuwine
Hard To Handle,The Black Crowes
From This Moment On,Shania Twain
Counting Blue Cars,Dishwalla
Danger,Blahzay Blahzay
Possession,Bad English
Getto Jam,Domino
Luchini aka (This Is It),Camp Lo
Nann,Trick Daddy Featuring Trina
Could This Be Love,Seduction
The Sound Of My Tears,Deborah Cox
I'm Real,Kris Kross
Crazy,Seal
Completely,Michael Bolton
Secret,Madonna
Sad New Day,Me Phi Me
King Nothing,Metallica
Crazy Little Thing Called Love,Dwight Yoakam
Foe Tha Love Of $,Bone Thugs-N-Harmony Featuring Eazy-E
Gitty Up,Salt-N-Pepa
Lookin' At Me,Mase Featuring Puff Daddy
You Can Do It,Ice Cube Featuring Mack 10 & Ms. Toi
Hey Now Now,Swirl 360
Bang And Blame,R.E.M.
Summer Girls,LFO
The Memory Remains,Metallica
Save Up All Your Tears,Cher
Hanginaround,Counting Crows
Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim
Whutcha Want?,Nine
Who Needs Pictures,Brad Paisley
One More Try,Divine
Blue,LeAnn Rimes
Silly Ho,TLC
Give It To Me Good,Trixter
Without Your Love,Angelina
Fire Escape,Fastball
Yesterday,Debelah Morgan
Written In The Stars,Elton John & LeAnn Rimes
My Boo,Ghost Town DJ's
Goodbye To My Homies,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick"
Can We Talk,Tevin Campbell
Serenade,Shades
"Luv Me, Luv Me",Shaggy Featuring Janet
Don't Take It Personal,Jermaine Jackson
"Mr. Loverman (From ""Deep Cover"")",Shabba Ranks
So Good,Davina
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja
What About Your Friends,TLC
I Love The Way You Love Me,John Michael Montgomery
Tequila,A.L.T. And The Lost Civilization
Dream Lover,The Rebel Pebbles
Cold World,Genius/GZA Featuring Inspektah Deck
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway
This Ain't A Love Song,Bon Jovi
Love Of My Life,Sammy Kershaw
"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora
Don't Take Away My Heaven,Aaron Neville
When You Say Nothing At All,Alison Krauss + Union Station
Envy/Firewater,Fat Joe
Sweet Surrender,Sarah McLachlan
The Actual,All City
My Best Friend,Tim McGraw
Kiss This Thing Goodbye,Del Amitri
The Unforgiven,Metallica
"The World Tonight (From ""Fathers' Day"")",Paul McCartney
Delicious,Pure Sugar
Let Me Clear My Throat,DJ Kool
We've Got It Goin' On,Backstreet Boys
Pony,Ginuwine
Wildside,Marky Mark & The Funky Bunch
If I Could Teach The World,Bone Thugs-N-Harmony
Second Round K.O.,Canibus
Start The Car,Jude Cole
Someday,Mariah Carey
Fast Life,Kool G Rap
You're The Voice,John Farnham
What's Up,DJ Miko
High And Dry,Radiohead
[Freak] And U Know It,Adina Howard
Keeper Of The Flame,Martin Page
Redneck Stomp,Jeff Foxworthy
Kiss Them For Me,Siouxsie & The Banshees
Blackberry Molasses,Mista
Strawberry Letter 23,Tevin Campbell
Sugar Hill,AZ
Falling In Love (Is Hard On The Knees),Aerosmith
Downtown Venus,P.M. Dawn
Take Me In Your Arms,Lil Suzy
"The More You Ignore Me, The Closer I Get",Morrissey
I'll Take You There,BeBe & CeCe Winans Featuring Mavis Staples
I Don't Know Anybody Else,Black Box
"Natural One (From ""Kids"")",Folk Implosion
Hold On My Heart,Genesis
Spin That Wheel,Hi Tek 3 Featuring Ya Kid K
"It's Alright, It's Ok",Leah Andreone
Step It Up,Stereo MC's
'98 Thug Paradise,"Tragedy, Capone, Infinite"
I Didn't Mean To Stay All Night,Starship
House Of Fire,Alice Cooper
Funkdafied,Da Brat
Janie's Got A Gun,Aerosmith
Roll Wit Tha Flava,The Flavor Unit MC's
Anyone Else,Collin Raye
How Bad Do You Want It?,Don Henley
Macarena,Los Del Mar
I Ain't Havin' That,Heltah Skeltah Featuring Starang Wondah Of O.G.C. & Doc Holiday
My Baby Mama,QT
Kiss You Back,Digital Underground
U Know What's Up,Donell Jones
Boombastic/In The Summertime,Shaggy
A Night To Remember,Joe Diffie
A Little Past Little Rock,Lee Ann Womack
Prayer For The Dying,Seal
Down Low (Nobody Has To Know),R. Kelly Featuring Ronald Isley
Holla Holla,Ja Rule
Get Up,Lost Boyz
"Baby, It's Tonight",Jude Cole
Can't We Try,Rockell [Duet With Collage]
Flex,Mad Cobra
I Will Remember You (Live),Sarah McLachlan
Awake,Letters To Cleo
Let Me Ride,Dr. Dre
Baby,Brandy
When I Look Into Your Eyes,Firehouse
When She Cries,Restless Heart
Say You'll Be There,Spice Girls
Precious Declaration,Collective Soul
Fading Like A Flower (Every Time You Leave),Roxette
All The Man That I Need,Whitney Houston
When You Talk About Love,Patti LaBelle
Legend Of A Cowgirl,Imani Coppola
Crash (Have Some Fun),TKA Featuring Michelle Visage
"Another You, Another Me",Brady Seals
Short Dick Man,20 Fingers Featuring Gillette
Sometimes (It's A Bitch),Stevie Nicks
Step To This,Master P Featuring D.I.G.
It's All About Me,Mya & Sisqo
Warm It Up,Kris Kross
Scream/Childhood,Michael Jackson & Janet Jackson
Let Your Soul Be Your Pilot,Sting
Save Your Love,Bad Boys Blue
"So Long (Well, Well, Well)",Phajja
Get Serious,Cut 'N' Move
Signs,Tesla
I'm The Only One,Melissa Etheridge
I Like,Kut Klose
Do Not Pass Me By,M.C. Hammer
No Doubt About It,Neal McCoy
I'm Never Gonna Give You Up,The Brat Pack
Like The Way I Do/If I Wanted To,Melissa Etheridge
You Got Me,The Roots Featuring Erykah Badu
Girl On TV,LFO
This Kiss,Faith Hill
Meet Virginia,Train
Still D.R.E.,Dr. Dre Featuring Snoop Dogg
You Don't Have To Hurt No More,Mint Condition
Baby I'm Yours,Shai
Funky Child,Lords Of The Underground
Ain't Nuthin' But A She Thing,Salt-N-Pepa
Father,LL Cool J
Mega Medley,Zapp & Roger
Sick Of Myself,Matthew Sweet
Ordinary Life,Chad Brock
What You Won't Do For Love,Go West
Sometimes,Britney Spears
Under The Bridge,Red Hot Chili Peppers
"I'd Die Without You (From ""Boomerang"")",P.M. Dawn
"You Remind Me (From ""Strictly Business"")",Mary J. Blige
In My Nature,Nuttin' Nyce
Cell Therapy,Goodie Mob
Let Me Be Your Lover,The U-Krew
Don't You Love Me,49-ers
Weekend Love,Queen Latifah
Tic Toc,Lords Of The Underground
I Don't Want To Lose Your Love,B Angie B
Do I Have To Say The Words?,Bryan Adams
I'll Never Break Your Heart,Backstreet Boys
The Other Side,Aerosmith
The Way It Is,Tesla
A Rose Is Still A Rose,Aretha Franklin
"My, My, My",Johnny Gill
One More Time,Real McCoy
I'm So Into You,SWV
Come With Me,Keith Sweat (Featuring Ronald Isley)
Keep It Together,Madonna
Walk On The Ocean,Toad The Wet Sprocket
My Love Is For Real,Paula Abdul
I Don't Want To Miss A Thing,Mark Chesnutt
God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync
I'll Go Crazy,Andy Griggs
I'll Make Love To You,Boyz II Men
Rain,SWV
Closer To Me,The Outfield
Soul Food,Goodie Mob
So Help Me Girl,Gary Barlow
"I Wanna Love You (From ""Class Act"")",Jade
"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy
Pumps And A Bump,M.C. Hammer
That's The Way Love Goes,Janet Jackson
Please Remember Me,Tim McGraw
How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo
Move Right Out,Rick Astley
Layla,Eric Clapton
Three Little Pigs,Green Jelly
Dream Boy/Dream Girl,Cynthia & Johnny O
Like I Do,For Real
Foolish Games/You Were Meant For Me,Jewel
Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall
Give Me One Reason,Tracy Chapman
She Thinks My Tractor's Sexy,Kenny Chesney
I've Got A Lot To Learn About Love,The Storm
Steal My Sunshine,Len
Good Time,Ziggy Marley And The Melody Makers
Good Enough,Bobby Brown
You'll Be Mine (Party Time),Gloria Estefan
Kiss Me,Sixpence None The Richer
The One And Only,Chesney Hawkes
Alone With You,Tevin Campbell
(I Know I Got) Skillz,Shaquille O'Neal
Fortunate,Maxwell
Sacrifice,Elton John
I Can Love You Like That,All-4-One
Sour Times (Nobody Loves Me),Portishead
Never Lie,Immature
We Want The Funk,Gerardo
Bitch,Meredith Brooks
Good,Better Than Ezra
How Can We Be Lovers,Michael Bolton
Torn,Natalie Imbruglia
Someone,The Rembrandts
Just Take My Heart,Mr. Big
I'll Sleep When I'm Dead,Bon Jovi
Not The Only One,Bonnie Raitt
Kickstart My Heart,Motley Crue
Scar Tissue,Red Hot Chili Peppers
Lies,EMF
Hole In My Soul,Aerosmith
Intergalactic,Beastie Boys
Move Any Mountain,The Shamen
Lithium,Nirvana
Feels So Good,Xscape
The First Night,Monica
Don't Let Go (Love),En Vogue
Baby's Coming Back,Jellyfish
The Note,Daryle Singletary
Liquid Swords,Genius/GZA
Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh
Top Of The World,Van Halen
Frozen,Madonna
Magic Carpet Ride,The Mighty Dub Katz
Get It Together,702
All Around The World,Lisa Stansfield
Everybody's Free (To Feel Good),Rozalla
"Bohemian Rhapsody (From ""High School High"")",The Braids
Back At One,Brian McKnight
There You Have It,BlackHawk
True Blue Love,Lou Gramm
No Ordinary Love,Sade
Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.
It's All About U,SWV
Tender Lover,Babyface
Think,Information Society
Someone,SWV (Featuring Puff Daddy)
Praying For Time,George Michael
Hippychick,Soho
Real Love,Skyy
The Dream Is Still Alive,Wilson Phillips
Gangsta Bitch,Apache
Fa All Y'all,Da Brat
Back In The Day,Ahmad
"Have Fun, Go Mad",Blair
Westside,TQ
Love Like This,Faith Evans
Real World,matchbox 20
Martika's Kitchen,Martika
Cherry Pie,Warrant
Millennium,Robbie Williams
Life Ain't Easy,Cleopatra
Good Times,Edie Brickell
Close To You,Fun Factory
Love The Way,EOL
Here We Go,C+C Music Factory/F. Williams
Harmless,Mulberry Lane
Can't Cry Hard Enough,The Williams Brothers
Good Stuff,The B-52s
Thank You,Boyz II Men
God Blessed Texas,Little Texas
Where You Goin' Now,Damn Yankees
I Wish,Gabrielle
You Get What You Give,New Radicals
Selling The Drama,Live
Something Like That,Tim McGraw
Believe,Cher
All I'm Missing Is You,"Glenn Medeiros Featuring Ray Parker, Jr."
Write This Down,George Strait
Anytime,McAuley Schenker Group
Sweet Lullaby,Deep Forest
"The Perfect Drug (From ""Lost Highway"")",Nine Inch Nails
The Chanukah Song,Adam Sandler
Can You Feel Me,Dru Down
I Will Survive,SaFire
"Keep On, Keepin' On (From ""Sunset Park"")",MC Lyte Featuring Xscape
Groovin',UB40
Bohemian Rhapsody,Queen
Vivrant Thing,Q-Tip
All My Life,Linda Ronstadt (Featuring Aaron Neville)
Whenever You Come Around,Vince Gill
If Tomorrow Never Comes,Joose
Spend My Life With You,Eric Benet Featuring Tamia
Runnin',"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch"
Without You,Motley Crue
From A Distance,Bette Midler
Every Road Leads Back To You,Bette Midler
Strong Enough,Cher
The Bomb! (These Sounds Fall Into My Mind),The Bucketheads
Funk Dat/Why Is It?,Sagat
Bailamos,Enrique Iglesias
6 Minutes Of Pleasure,LL Cool J
Blue On Black,The Kenny Wayne Shepherd Band
Hip Hop Drunkies,Tha Alkaholiks Featuring Ol' Dirty Bastard
Here We Come,"Timbaland Featuring Missy ""Misdemeanor"" Elliott & Magoo"
This Is How We Do It,Montell Jordan
So In Love With You,U.N.V.
Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne
Blue (Da Ba Dee),Eiffel 65
She's Not Cryin' Anymore,Billy Ray Cyrus
Can U Get Wit It,Usher
Damn I Wish I Was Your Lover,Sophie B. Hawkins
Innocent,The Whispers
If It Makes You Happy,Sheryl Crow
(It's Just) The Way That You Love Me,Paula Abdul
If We Fall In Love Tonight,Rod Stewart
You're In Love,Wilson Phillips
It's Alright,Queen Latifah
Baby Be There,Nu Flavor
Miss You In A Heartbeat,Def Leppard
If You Could Read My Mind,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez"
Take Time,Chris Walker
One Week,Barenaked Ladies
I Live My Life For You,Firehouse
Everyday Is A Winding Road,Sheryl Crow
You Can Make History (Young Again),Elton John
Lightning Does The Work,Chad Brock
Whatever It Takes (To Make You Stay),Troop
Award Tour,A Tribe Called Quest
You Said,Mona Lisa
My Heart Is Failing Me,Riff
How Deep Is Your Love,Dru Hill Featuring Redman
Elevate My Mind,Stereo MC's
Talk To Me,Anita Baker
Desperately Wanting,Better Than Ezra
Thinking Of You,Grandmaster Slice
Low,Cracker
Ease My Mind,Arrested Development
What It's Like,Everlast
Still A G Thang,Snoop Dogg
Come Again,Damn Yankees
I'm Free,The Soup Dragons
The Swalk,Notorious
Conviction Of The Heart,Kenny Loggins
Have You Ever Needed Someone So Bad,Def Leppard
On Point,House Of Pain
Mad Izm,Channel Live
Dream On Dreamer,The Brand New Heavies
One More Chance/Stay With Me,The Notorious B.I.G.
Groove Is In The Heart,Deee-Lite
"Forever Love (From ""Mo' Money"")",Color Me Badd
Nothin' Move But The Money,Mic Geronimo Featuring DMX & Black Rob
Silent Prayer,Shanice
My Heart Will Go On,Deja Vu
Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray
Can't Forget You,Gloria Estefan
I Wanna B With U,Fun Factory
Caught Out There,Kelis
I Hate U,Prince
Everything,Mary J. Blige
Misery,Soul Asylum
She's In Love,Mark Wills
I Got 5 On It,Luniz
P.A.S.S.I.O.N.,Rhythm Syndicate
Romantic Call,Patra Featuring Yo-Yo
Breathe Again,Toni Braxton
Dirty Deeds,Joan Jett
Back To Life,Soul II Soul
I Remember You,Skid Row
Beautiful Stranger,Madonna
"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.
It's All About You (Not About Me),Tracie Spencer
How Can You Expect To Be Taken Seriously?,Pet Shop Boys
Take A Bow,Madonna
"How 'Bout Us (From ""True Love"")",Grayson Hugh & Betty Wright
This Is The Last Time,Laura Enea
The Message,Sofia Shinas
That Girl,Maxi Priest Featuring Shaggy
Digging In The Dirt,Peter Gabriel
Get Gone,Ideal
The Fly,U2
Sex And Candy,Marcy Playground
True Companion,Marc Cohn
Gangstas Make The World Go Round,Westside Connection
Who's Gonna Ride Your Wild Horses,U2
You Still Touch Me,Sting
So Close,Dina Carroll
She's Always Right,Clay Walker
I Miss My Homies,Master P Featuring Pimp C And The Shocker
I'm In Luv,Joe
Jealous,Gene Loves Jezebel
My Fallen Angel,Coro
The Song Remembers When,Trisha Yearwood
Very Special,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson"
Got Your Money,Ol' Dirty Bastard Featuring Kelis
Too Close,Next
500 Miles,Hooters
Really Doe,Ice Cube
With You,Tony Terry
One By One,Cher
Wait For You,Bonham
It's Alright,Memphis Bleek (& Jay-Z)
Before You Walk Out Of My Life/Like This And Like That,Monica
We Got It,Immature (Featuring Smooth)
Missing You,Brooks & Dunn
Look Into My Eyes,George LaMond
Pink Cashmere,Prince
Love Will Never Do (Without You),Janet Jackson
Hip Hop Ride,Da Youngsta's
In My Arms,Erasure
Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker
Baby-Baby-Baby,TLC
Ready Or Not,After 7
Get Down,Craig Mack
God,Tori Amos
Run-Around,Blues Traveler
You Were Mine,Dixie Chicks
The Christmas Song (Chestnuts Roasting On An Open Fire),Christina Aguilera
Feels Like Heaven,Peter Cetera (Duet With Chaka Khan)
Am I The Same Girl,Swing Out Sister
In A Dream,Rockell
Dirty Love,Thunder
Gold Diggin' Girls,MC Nas-D & DJ Fred
(Everything I Do) I Do It For You,Bryan Adams
Rhythm Nation,Janet Jackson
Turn It Up [Remix]/Fire It Up,Busta Rhymes
Time After Time,Timmy T.
I'll Be Around,Rappin' 4-Tay Featuring The Spinners
Satisfy You,Puff Daddy Featuring R. Kelly
Red Light Special,TLC
A Song For Mama,Boyz II Men
No More Lies,Michel'le
I'm Not Feeling You,Yvette Michele
Unskinny Bop,Poison
Tuck Me In,Kimberly Scott
Can't Help Myself,Gerald Levert
Written On Ya Kitten,Naughty By Nature
Lean On Me,"Kirk Franklin Featuring Mary J. Blige, Bono, R. Kelly, Crystal Lewis & The Family"
Lady,Mista
Hello L.O.V.E.,John Michael Montgomery
Your Secret Love,Luther Vandross
Advice For The Young At Heart,Tears For Fears
Tubthumping,Chucklebutt
Listen Me Tic (Woyoi),Ini Kamoze
'Til You Do Me Right,After 7
"A Thin Line Between Love & Hate (From ""A Thin Line..."")",H-Town
All For Love,Bryan Adams/Rod Stewart/Sting
You'll Be In My Heart,Phil Collins
Did You Ever Think,R. Kelly
Vibeology,Paula Abdul
Backyard,Pebbles (With Salt-N-Pepa)
Sunday Morning,"Earth, Wind & Fire"
Cheers 2 U,Playa
"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories
Fat Boy,Max-A-Million
Bill,Peggy Scott-Adams
"Time, Love And Tenderness",Michael Bolton
Let It Snow,Boyz II Men
Last Night On Earth,U2
(God Must Have Spent) A Little More Time On You,'N Sync
"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers
What I Didn't Know,Athenaeum
Room At The Top,Adam Ant
There Will Never Be Another Tonight,Bryan Adams
Living In Oblivion,Anything Box
Shut Up And Kiss Me,Mary Chapin Carpenter
Take Your Time (Do It Right),Max-A-Million
Wish You Were Here,Mark Wills
Suicide Blonde,INXS
U Don't Know Me (Like U Used To),Brandy
Last Kiss,Pearl Jam
I Melt With You,Modern English
You Can't Get Away,Shana
Freak Me,Silk
Amazed,Lonestar
1-Luv,E-40 (Featuring Leviti)
I Can't Tell You Why,Brownstone
Better Days,WC Featuring Jon B.
What Do You Say To That,George Strait
I Feel You,Depeche Mode
Blind Man,Aerosmith
For You,Kenny Lattimore
Got To Have Your Love,Mantronix Featuring Wondress
I Drive Myself Crazy,'N Sync
I'm Not Satisfied,Fine Young Cannibals
Love Me All Up,Stacy Earl
C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan
Murder She Wrote,Chaka Demus & Pliers
Little Bird,Annie Lennox
Caught A Lite Sneeze,Tori Amos
Waiting For Love,Alias
Indian Outlaw,Tim McGraw
Have You Ever?,Brandy
Sweet On U,Lo-Key?
I'd Do Anything For Love (But I Won't Do That),Meat Loaf
"Just Ask Me To (From ""Boyz N The Hood"")",Tevin Campbell
I Love You,Martina McBride
It's Over Now,Cause And Effect
I Want To Come Over,Melissa Etheridge
One In A Million,Trixter
Looking For Mr. Do Right,Jade
Where The Streets Have No Name,Pet Shop Boys
The World I Know,Collective Soul
Roxanne `97 - Puff Daddy Remix,Sting & The Police
